SEQ;LONG;LAT;LOCAL_ED;LOCALIZACA;REFERENCIA;DATA;MES;H_INICIO;H_FIM;DURACAO;DUR_H
412.000000;-46.747265;-23.507707;AV ELISIO CORDEIRO DE SIQUEIRA;AV. ELISIO CORDEIRO DE SIQUEIRA;AV CANDIDO PORTINARI - BAIRRO/CENTRO;22/02/2019;2.000000;17:45:00;18:00:00;00:15:00;0.25
413.000000;-46.715699;-23.507365;MARGINAL TIETE;MARGINAL TIETE (CASA VERDE);PTE COMUNIDADE HUNGARA - A SENNA/CASTELO B - EXPRESSA;22/02/2019;2.000000;17:56:00;20:47:00;02:51:00;2.85
414.000000;-46.690269;-23.587799;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS);R OLIVIA FEDER - INTERLAGOS/CASTELO - LOCAL;22/02/2019;2.000000;17:57:00;22:22:00;04:25:00;4.42
415.000000;-46.747340;-23.527110;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS);PTE ENG ROBERTO ROSSI ZUCCOLO - INTERLAGOS/CASTELO - LOCA;22/02/2019;2.000000;17:59:00;18:54:00;00:55:00;0.92
416.000000;-46.749391;-23.519123;R DA DESPEDIDA;R. DA DESPEDIDA (JAGUARA);ALTURA DO N├ÜMERO 0 - UNICO;22/02/2019;2.000000;18:09:00;22:46:00;04:37:00;4.62
417.000000;-46.659564;-23.577542;AV BRIG LUIS ANTONIO;AV. BRIG. FARIA LIMA;ALTURA DO N├ÜMERO 3729 - CENTRO/BAIRRO;22/02/2019;2.000000;18:11:00;23:59:00;05:48:00;5.80
418.000000;-46.642490;-23.536600;AV RIO BRANCO;AV. RIO BRANCO (REPUBLICA);AV DUQ DE CAXIAS - BAIRRO/CENTRO;24/02/2019;2.000000;18:15:00;20:00:00;01:45:00;1.75
419.000000;-46.610043;-23.511048;R CEL MARQUES RIBEIRO;R. CEL. MARQUES RIBEIRO;ALTURA DO N├ÜMERO 445 - AMBOS - ├ÜNICA;25/02/2019;2.000000;19:46:00;20:21:00;00:35:00;0.58
420.000000;-46.571500;-23.472690;AV SANATORIO;AV. SANATORIO;AV EDU CHAVES - CENTRO/BAIRRO - NI;25/02/2019;2.000000;19:47:00;21:09:00;01:22:00;1.37
421.000000;-46.597376;-23.528109;MARGINAL TIETE;MARGINAL TIETE CBAS CENTRAL (BARRA FUNDA);PTE PRES JANIO QUADROS - CASTELO B/A SENNA - CASTELO B/A SENNA - CENTRAL;25/02/2019;2.000000;20:33:00;21:48:00;01:15:00;1.25
422.000000;-46.558262;-23.522975;MARGINAL TIETE;MARGINAL TIETE CBAS EXPRESSA;PTE ARICANDUVA-DR.MIGUEL ARRAES - CASTELO B/A SENNA - EXPRESSA;25/02/2019;2.000000;21:30:00;21:48:00;00:18:00;0.30
423.000000;-46.649880;-23.537050;AV S JOAO;AV S JOAO;AL GLETE-BAIRROCENTRO-SE;26/02/2019;2.000000;01:44:00;03:44:00;02:00:00;2.00
424.000000;-46.653024;-23.586792;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO;VD GAL EUCLIDES DE FIGUEIREDO-AMBOS-MG;26/02/2019;2.000000;02:37:00;03:17:00;00:40:00;0.67
425.000000;-46.674654;-23.519358;PC PASCOAL MARTINS;PC PASCOAL MARTINS;AV MARQ DE SAO VICENTE-UNICO-LA;26/02/2019;2.000000;02:38:00;03:00:00;00:22:00;0.37
426.000000;-46.646050;-23.549915;AV NOVE DE JULHO;AV NOVE DE JULHO;R MARTINHO PRADO-BAIRROCENTRO-SE;26/02/2019;2.000000;02:49:00;03:02:00;00:13:00;0.22
427.000000;-46.693734;-23.591748;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO;PTE ENG ARY TORRES-CASTELOINTERLAGOS - LOCAL-BT;26/02/2019;2.000000;02:50:00;02:51:00;00:01:00;0.02
428.000000;-46.690269;-23.587799;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;R OLIVIA FEDER-INTERLAGOS/CASTELO - LOCAL-PINHEIROS;26/02/2019;2.000000;02:53:00;10:59:00;08:06:00;8.10
429.000000;-46.690609;-23.586690;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;PTE ENG ROBERTO ROSSI ZUCCOLO-INTERLAGOSCASTELO-PI;26/02/2019;2.000000;02:59:00;04:19:00;01:20:00;1.33
430.000000;-46.699032;-23.605094;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO;R PEDRO AVANCINE-CASTELOINTERLAGOS - LOCAL-BT;26/02/2019;2.000000;03:06:00;03:35:00;00:29:00;0.48
431.000000;-46.683330;-23.580270;TUN MAX FEFFER;TN MAX FEFFER PINHEIROS;AV CIDADE JARDIM-CENTROBAIRRO - UNICA-PI;26/02/2019;2.000000;03:18:00;04:34:00;01:16:00;1.27
432.000000;-46.690269;-23.587799;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;R OLIVIA FEDER-INTERLAGOSCASTELO - LOCAL-PI;26/02/2019;2.000000;03:27:00;03:30:00;00:03:00;0.05
433.000000;-46.607634;-23.568233;R PRES BATISTA PEREIRA;R PRES BATISTA PEREIRA;R PRES COSTA PINTO-UNICO - NAO INFORMADA-IP;26/02/2019;2.000000;03:35:00;03:55:00;00:20:00;0.33
434.000000;-46.747030;-23.520366;MARGINAL TIETE;MARGINAL TIETE;PTE DOS REMEDIOS-CARMEN F NEVES-CASTELOAS - LOCAL-LA;26/02/2019;2.000000;04:00:00;04:26:00;00:26:00;0.43
435.000000;-46.748710;-23.519470;R DA DESPEDIDA;R DA DESPEDIDA;ALTURA DO NUMERO 188-AMBOS-LA;26/02/2019;2.000000;04:20:00;10:24:00;06:04:00;6.07
436.000000;-46.653024;-23.586792;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO;VD GAL EUCLIDES DE FIGUEIREDO-SANTANAAEROPORTO-MG;26/02/2019;2.000000;04:49:00;04:49:00;00:00:00;0.00
437.000000;-46.653024;-23.586792;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO;VD GAL EUCLIDES DE FIGUEIREDO-AEROPORTOSANTANA-MG;26/02/2019;2.000000;04:53:00;04:59:00;00:06:00;0.10
438.000000;-46.556499;-23.525579;AV AIRTON PRETINI;AV AIRTON PRETINI;VD ENG ALBERTO BADRA-BAIRROCENTRO-PE;26/02/2019;2.000000;05:09:00;07:26:00;02:17:00;2.28
439.000000;-46.535448;-23.541689;AV ARICANDUVA;AV ARICANDUVA;R BAQUIA-MARGINALITAQUERA - EXP-AF;26/02/2019;2.000000;05:13:00;08:00:00;02:47:00;2.78
440.000000;-46.535448;-23.541689;AV ARICANDUVA;AV ARICANDUVA;R BAQUIA-MARGINALITAQUERA - EXPRESSA-AF;26/02/2019;2.000000;05:13:00;08:00:00;02:47:00;2.78
441.000000;-46.526176;-23.548047;AV ARICANDUVA;AV ARICANDUVA;R MANILHA-ITAQUERA/MARGINAL - EXPRESSA-AF;26/02/2019;2.000000;05:17:00;15:43:00;10:26:00;10.43
442.000000;-46.748440;-23.519390;R DA DESPEDIDA;R DA DESPEDIDA;AV DOS REMEDIOS-CENTROBAIRRO-PI;26/02/2019;2.000000;05:25:00;05:27:00;00:02:00;0.03
443.000000;-46.454920;-23.535270;AV JACU PESSEGO;AV JACU PESSEGO N TRABALHADORES;R DR AURELIANO BARREIROS-MAUAA SENNA-IQ;26/02/2019;2.000000;05:56:00;06:02:00;00:06:00;0.10
444.000000;-46.706030;-23.662040;PC DOM FRANCISCO DE SOUSA;PC DOM FRANCISCO DE SOUSA;R ELIAS ANTONIO ZOGBI-AMBOS-SA;26/02/2019;2.000000;06:19:00;07:08:00;00:49:00;0.82
445.000000;-46.693457;-23.594522;MARGINAL PINHEIROS;MARGINAL PINHEIROS;PTE ENG ARY TORRES-INTERLAGOSCASTELO - EXP-PI;26/02/2019;2.000000;06:20:00;10:02:00;03:42:00;3.70
446.000000;-46.763760;-23.654260;AV CARLOS CALDEIRA FILHO;AV CARLOS CALDEIRA FILHO;R CAPO-ERE-AMBOS-MB;26/02/2019;2.000000;06:23:00;06:32:00;00:09:00;0.15
447.000000;-46.587096;-23.543261;AV ALCANTARA MACHADO;AV ALCANTARA MACHADO;AV ALVARO RAMOS-CENTROBAIRRO-MO;26/02/2019;2.000000;06:26:00;06:34:00;00:08:00;0.13
448.000000;-46.695020;-23.580860;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO;PTE DO MORUMBI CAIO POMPEU DE TOLEDO-CASTELOINTERLAGOS-CL;26/02/2019;2.000000;06:26:00;10:03:00;03:37:00;3.62
449.000000;-46.691250;-23.590400;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;AV PRES JUSCELINO KUBITSCHEK-INTERLAGOSCASTELO - LOCAL-PI;26/02/2019;2.000000;06:31:00;10:05:00;03:34:00;3.57
450.000000;-46.642490;-23.536600;AV RIO BRANCO;AV RIO BRANCO;AV DUQ DE CAXIAS-BAIRROCENTRO-SE;26/02/2019;2.000000;07:14:00;16:57:00;09:43:00;9.72
451.000000;-46.690609;-23.586690;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;PTE ENG ROBERTO ROSSI ZUCCOLO-INTERLAGOSCASTELO - LOCAL-PI;26/02/2019;2.000000;07:15:00;10:04:00;02:49:00;2.82
452.000000;-46.744647;-23.520281;PTE DOS REMEDIOS;PTE. DOS REMEDIOS-CARMEN F. NEVES;ALTURA DO N├ÜMERO 190: ACESSO P - LAPA/REMEDIOS;26/02/2019;2.000000;07:42:00;09:30:00;01:48:00;1.80
453.000000;-46.607900;-23.568520;R PRES BATISTA PEREIRA;R PRES BATISTA PEREIRA;AV DO ESTADO-AMBOS-IP;26/02/2019;2.000000;07:44:00;08:17:00;00:33:00;0.55
454.000000;-46.701830;-23.617640;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO;ALTURA DO NUMERO 12100-CASTELOINTERLAGOS - LOCAL-BT;26/02/2019;2.000000;07:51:00;08:39:00;00:48:00;0.80
455.000000;-46.627042;-23.543123;AV MERCURIO;AV MERCURIO;PC S VITO-UNICO-SE;26/02/2019;2.000000;07:51:00;17:05:00;09:14:00;9.23
456.000000;-46.747265;-23.507707;AV ELISIO CORDEIRO DE SIQUEIRA;AV ELISIO CORDEIRO DE SIQUEIRA;AV CANDIDO PORTINARI-UNICO-LA;26/02/2019;2.000000;08:06:00;16:52:00;08:46:00;8.77
457.000000;-46.624848;-23.515342;AV CRUZEIRO DO SUL;AV CRUZEIRO DO SUL;ALTURA DO NUMERO 1799-IPIRANGASANTANA-ST;26/02/2019;2.000000;08:09:00;11:43:00;03:34:00;3.57
458.000000;-46.673860;-23.597960;AV SANTO AMARO;AV STO AMARO;AV HELIO PELLEGRINO-BAIRROCENTRO-PI;26/02/2019;2.000000;08:24:00;08:28:00;00:04:00;0.07
459.000000;-46.644560;-23.549430;PC DESEM MARIO PIRES;PC DESEM MARIO PIRES;R MARTINS FONTES-CENTROBAIRRO-SE;26/02/2019;2.000000;08:29:00;17:02:00;08:33:00;8.55
460.000000;-46.587096;-23.543261;AV ALCANTARA MACHADO;AV ALCANTARA MACHADO;AV ALVARO RAMOS-CENTROBAIRRO-MO;26/02/2019;2.000000;08:39:00;09:00:00;00:21:00;0.35
461.000000;-46.558262;-23.522975;MARGINAL TIETE;MARGINAL TIETE;PTE ARICANDUVA-DR MIGUEL ARRAES-CASTELO BA SENNA - EXP-PE;26/02/2019;2.000000;09:20:00;09:24:00;00:04:00;0.07
462.000000;-46.650088;-23.695997;ES DO ALVARENGA;ES DO ALVARENGA;R BENTO JOSE BORBA - BAIRRO/CENTRO;26/02/2019;2.000000;10:07:00;10:18:00;00:11:00;0.18
463.000000;-46.686910;-23.500934;AV INAJAR DE SOUZA;AV INAJAR DE SOUZA;R ANTONIO DE COUROS-FREGUESIALAPA-CV;26/02/2019;2.000000;13:50:00;14:23:00;00:33:00;0.55
464.000000;-46.644250;-23.515340;AV OLAVO FONTOURA;AV OLAVO FONTOURA;ALTURA DO NUMERO 1400-AMBOS-CV;26/02/2019;2.000000;14:02:00;14:15:00;00:13:00;0.22
465.000000;-46.630293;-23.522908;AV SANTOS DUMONT;AV SANTOS DUMONT;R GUAPORE-AEROPORTOSANTANA-SE;26/02/2019;2.000000;15:00:00;17:50:00;02:50:00;2.83
466.000000;-46.750520;-23.406600;R BERNARDO JOSE DE LORENA;R BERNARDO JOSE DE LORENA;R FRANCIS DE CASTELNAU-UNICO-PR;26/02/2019;2.000000;15:02:00;15:44:00;00:42:00;0.70
467.000000;-46.630240;-23.523060;AV SANTOS DUMONT;AV SANTOS DUMONT;ALTURA DO NUMERO 634-SANTANAAEROPORTO-SE;26/02/2019;2.000000;15:04:00;17:11:00;02:07:00;2.12
468.000000;-46.684720;-23.503920;AV ANTONIO MUNHOZ BONILHA;AV. ANTONIO MUNHOZ BONILHA;AV NSRA. DO. O - AMBOS;27/02/2019;2.000000;20:30:00;21:01:00;00:31:00;0.52
469.000000;-46.649880;-23.537050;AV S JOAO;AV S JOAO;AL GLETE-BAIRROCENTRO-SE;28/02/2019;2.000000;02:10:00;02:18:00;00:08:00;0.13
470.000000;-46.690269;-23.587799;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;R OLIVIA FEDER-INTERLAGOSCASTELO - LOCAL-PI;28/02/2019;2.000000;09:36:00;12:08:00;02:32:00;2.53
471.000000;-46.695020;-23.580860;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO;PTE DO MORUMBI CAIO POMPEU DE TOLEDO-CASTELOINTERLAGOS - LOCAL-CL;28/02/2019;2.000000;09:38:00;14:54:00;05:16:00;5.27
472.000000;-46.719720;-23.636060;MARGINAL PINHEIROS;MARGINAL PINHEIROS;PTE LAGUNA-INTERLAGOSCASTELO - LOCAL-SA;28/02/2019;2.000000;11:43:00;14:13:00;02:30:00;2.50
473.000000;-46.701211;-23.572243;MARGINAL PINHEIROS;MARGINAL PINHEIROS;PTE EUSEBIO MATOSO-INTERLAGOSCASTELO - EXPRESSA-PI;28/02/2019;2.000000;11:49:00;12:03:00;00:14:00;0.23
474.000000;-46.693457;-23.594522;MARGINAL PINHEIROS;MARGINAL PINHEIROS;PTE ENG ARY TORRES-INTERLAGOSCASTELO - EXPRESSA-PI;28/02/2019;2.000000;11:56:00;14:13:00;02:17:00;2.28
475.000000;-46.653970;-23.516721;MARGINAL TIETE;MARGINAL TIETE;PTE DA CASA VERDE-JORN WALTER ABRAHAO-A SENNACASTELO B - EXPRESSA-CV;28/02/2019;2.000000;12:03:00;15:37:00;03:34:00;3.57
476.000000;-46.653970;-23.516721;MARGINAL TIETE;MARGINAL TIETE;PTE DA CASA VERDE-JORN WALTER ABRAHAO-A SENNACASTELO B - CENTRAL-CV;28/02/2019;2.000000;12:18:00;15:37:00;03:19:00;3.32
477.000000;-46.702130;-23.524830;R CLELIA BARRA FUNDA;R CLELIA BARRA FUNDA;R JEROAQUARA-AMBOS - LOCAL-LA;02/03/2019;3.000000;18:44:00;21:48:00;03:04:00;3.07
478.000000;-46.630120;-23.519022;MARGINAL TIETE;MARGINAL TIETE CBAS CENTRAL (BARRA FUNDA);PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - CENTRAL;02/03/2019;3.000000;18:52:00;22:51:00;03:59:00;3.98
479.000000;-46.701900;-23.523770;R JEROAQUARA;R JEROAQUARA LAPA;R FAUSTOLO-UNICO - UNICA-LA;02/03/2019;3.000000;18:52:00;19:49:00;00:57:00;0.95
480.000000;-46.669230;-23.515480;AV PRES CASTELO BRANCO;AV PRES CASTELO BRANCO BARRA FUNDA;PTE DAS BANDEIRAS SEN ROMEU TUMA-CASTELO BA SENNA - LOCAL-SE;02/03/2019;3.000000;18:57:00;22:53:00;03:56:00;3.93
481.000000;-46.653024;-23.586792;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO;VD GAL EUCLIDES DE FIGUEIREDO-AEROPORTOSANTANA-MG;02/03/2019;3.000000;19:01:00;19:27:00;00:26:00;0.43
482.000000;-46.576920;-23.584330;AV PROF LUIZ IGNACIO ANHAIA MELLO;AV PROF LUIZ IGNACIO ANHAIA MELLO SAO LUCAS;ALTURA DO NUMERO 9 PC RUY ROXO-AMBOS - UNICA-SB;02/03/2019;3.000000;19:02:00;21:27:00;02:25:00;2.42
483.000000;-46.696580;-23.522330;R GUAICURUS;R GUAICURUS LAPA;R ESPARTACO-UNICO - UNICA-LA;02/03/2019;3.000000;19:04:00;21:47:00;02:43:00;2.72
484.000000;-46.639130;-23.559360;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO LIBERDADE;VD GAL EUCLIDES DE FIGUEIREDO-SANTANAAEROPORTO - UNICA-MG;02/03/2019;3.000000;19:05:00;19:47:00;00:42:00;0.70
485.000000;-46.675160;-23.519230;PC PASCOAL MARTINS;PC PASCOAL MARTINS BARRA FUNDA;AV MARQ DE SAO VICENTE, 0 -UNICO - UNICA-LA;02/03/2019;3.000000;19:09:00;22:03:00;02:54:00;2.90
486.000000;-46.642490;-23.536600;AV RIO BRANCO;AV RIO BRANCO REPUBLICA;AV DUQ DE CAXIAS-BAIRROCENTRO - UNICA-SE;02/03/2019;3.000000;19:13:00;19:23:00;00:10:00;0.17
487.000000;-46.746440;-23.520360;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS (ALTO DE PINHEIROS);PTE JAGUARE-HIRANT SANAZAR - INTERLAGOS/CASTELO - LOCAL;02/03/2019;3.000000;19:14:00;02:20:00;23/01/1900 07:06:00;7.10
488.000000;-46.653970;-23.516721;MARGINAL TIETE;MARGINAL TIETE ASCB EXPRESSA (CASA VERDE);PTE DA CASA VERDE-JORN.WALTER ABRAHAO - A SENNA/CASTELO B - EXPRESSA;02/03/2019;3.000000;19:16:00;22:58:00;03:42:00;3.70
489.000000;-46.682260;-23.526380;AV POMPEIA;AV POMPEIA BARRA FUNDA;R PALESTRA ITALIA-AMBOS - UNICA-LA;02/03/2019;3.000000;19:17:00;19:52:00;00:35:00;0.58
490.000000;-46.683086;-23.527543;R VENANCIO AIRES;R VENANCIO AIRES (LAPA);AV POMPEIA - AMBOS - ├ÜNICA;02/03/2019;3.000000;19:20:00;19:53:00;00:33:00;0.55
491.000000;-46.681820;-23.528320;R VENANCIO AIRES;R VENANCIO AIRES LAPA;AV POMPEIA-AMBOS - UNICA-LA;02/03/2019;3.000000;19:20:00;19:53:00;00:33:00;0.55
492.000000;-46.651700;-23.556790;AV NOVE DE JULHO;AV NOVE DE JULHO BELA VISTA;PC DA BANDEIRA-AMBOS - UNICA-SE;02/03/2019;3.000000;19:23:00;00:09:00;23/01/1900 04:46:00;4.77
493.000000;-46.718830;-23.553910;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS ALTO DE PINHEIROS;PTE ENG ARY TORRES-CASTELOINTERLAGOS - TRANSPOSICAO LOCAL PARA EXPRESSA-PI;02/03/2019;3.000000;19:24:00;02:02:00;23/01/1900 06:38:00;6.63
494.000000;-46.638115;-23.547317;TN PAPA JOAO PAULO II;TN PAPA JOAO PAULO II (REPUBLICA);ALTURA DO N├ÜMERO 0 - SANTANA/AEROPORTO;02/03/2019;3.000000;19:29:00;20:42:00;01:13:00;1.22
495.000000;-46.747340;-23.527110;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS ALTO DE PINHEIROS;PTE ENG ROBERTO ROSSI ZUCCOLO-INTERLAGOSCASTELO - LOCAL-PI;02/03/2019;3.000000;19:30:00;20:52:00;01:22:00;1.37
496.000000;-46.638240;-23.550330;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO;PC DA BANDEIRA - SANTANA/AEROPORTO;02/03/2019;3.000000;19:43:00;19:55:00;00:12:00;0.20
497.000000;-46.693734;-23.591748;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO (BUTANTA);PTE ENG ARY TORRES - CASTELO/INTERLAGOS - EXPRESSA;02/03/2019;3.000000;19:45:00;01:58:00;23/01/1900 06:13:00;6.22
498.000000;-46.746080;-23.520300;AV EMB MACEDO SOARES;AV EMB MACEDO SOARES (BARRA FUNDA);PTE DOS REMEDIOS-CARMEN F. NEVES - C BRANCO/A SENNA - LOCAL;02/03/2019;3.000000;19:50:00;01:57:00;23/01/1900 06:07:00;6.12
499.000000;-46.710583;-23.579468;AV PROF FRANCISCO MORATO;AV PROF. FRANCISCO MORATO;AV DOS TRES PODERES - AMBOS;02/03/2019;3.000000;19:51:00;23:15:00;03:24:00;3.40
500.000000;-46.696939;-23.606507;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS (ALTO DE PINHEIROS);R FLORIDA - INTERLAGOS/CASTELO - LOCAL;02/03/2019;3.000000;19:52:00;01:40:00;23/01/1900 05:48:00;5.80
501.000000;-46.696939;-23.606507;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS (ALTO DE PINHEIROS);R FLORIDA - INTERLAGOS/CASTELO - LOCAL;02/03/2019;3.000000;19:52:00;01:40:00;23/01/1900 05:48:00;5.80
502.000000;-46.701136;-23.520582;R GUAICURUS;R GUAICURUS (LAPA);VE EMA ANGELO MURARI - UNICO - ├ÜNICA;02/03/2019;3.000000;19:54:00;21:51:00;01:57:00;1.95
503.000000;-46.724337;-23.586651;AV PROF FRANCISCO MORATO;AV PROF. FRANCISCO MORATO;AV JORGE JOAO SAAD - AMBOS;02/03/2019;3.000000;19:55:00;23:16:00;03:21:00;3.35
504.000000;-46.701530;-23.520693;R TRAJANO;R TRAJANO (LAPA);PC MALVIN JONES - UNICO - ├ÜNICA;02/03/2019;3.000000;19:55:00;21:51:00;01:56:00;1.93
505.000000;-46.630120;-23.519022;MARGINAL TIETE;MARGINAL TIETE CBAS CENTRAL (BARRA FUNDA);PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - CENTRAL;02/03/2019;3.000000;19:57:00;20:36:00;00:39:00;0.65
506.000000;-46.735566;-23.589849;AV MIN LAUDO FERREIRA DE CAMARGO;AV MIN. LAUDO FERREIRA DE CAMARGO;AV ELISEU DE ALMEIDA - ELISEU/RAPOSO;02/03/2019;3.000000;19:59:00;23:17:00;03:18:00;3.30
507.000000;-46.669230;-23.515480;AV PRES CASTELO BRANCO;AV PRES CASTELO BRANCO (BARRA FUNDA);PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - LOCAL;02/03/2019;3.000000;20:01:00;21:09:00;01:08:00;1.13
508.000000;-46.653970;-23.516721;MARGINAL TIETE;MARGINAL TIETE CBAS EXPRESSA (BARRA FUNDA);PTE DA CASA VERDE-JORN.WALTER ABRAHAO - CASTELO B/A SENNA - EXPRESSA;02/03/2019;3.000000;20:08:00;21:11:00;01:03:00;1.05
509.000000;-46.701830;-23.617640;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO (BUTANTA);PTE OCTAVIO FRIAS DE OLIVEIRA - CASTELO/INTERLAGOS - LOCAL;02/03/2019;3.000000;20:10:00;01:57:00;23/01/1900 05:47:00;5.78
510.000000;-46.699910;-23.572180;MARGINAL PINHEIROS;MARGINAL PINHEIROS CBINT (BUTANTA);PTE EUSEBIO MATOSO - CASTELO/INTERLAGOS - EXPRESSA;02/03/2019;3.000000;20:10:00;02:01:00;23/01/1900 05:51:00;5.85
511.000000;-46.701142;-23.618062;MARGINAL PINHEIROS;MARGINAL PINHEIROS (BUTANTA);PTE DO MORUMBI CAIO POMPEU DE TOLEDO - CASTELO/INTERLAGOS - EXP;02/03/2019;3.000000;20:13:00;21:11:00;00:58:00;0.97
512.000000;-46.701142;-23.618062;MARGINAL PINHEIROS;MARGINAL PINHEIROS (BUTANTA);PTE DO MORUMBI CAIO POMPEU DE TOLEDO - CASTELO/INTERLAGOS - LOCAL;02/03/2019;3.000000;20:18:00;21:12:00;00:54:00;0.90
513.000000;-46.701142;-23.618062;MARGINAL PINHEIROS;MARGINAL PINHEIROS INTCB (ALTO DE PINHEIROS);PTE DO MORUMBI CAIO POMPEU DE TOLEDO - INTERLAGOS/CASTELO - LOCAL;02/03/2019;3.000000;20:19:00;01:56:00;23/01/1900 05:37:00;5.62
514.000000;-46.692076;-23.586772;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO (BUTANTA);PTE ENG ROBERTO ROSSI ZUCCOLO - CASTELO/INTERLAGOS - LOCAL;02/03/2019;3.000000;20:22:00;01:55:00;23/01/1900 05:33:00;5.55
515.000000;-46.641770;-23.537580;AV RIO BRANCO;AV RIO BRANCO;R GAL OSORIO - BAIRRO/CENTRO - ├ÜNICA;02/03/2019;3.000000;20:28:00;20:43:00;00:15:00;0.25
516.000000;-46.719720;-23.636060;MARGINAL PINHEIROS;MARGINAL PINHEIROS INTCB (ALTO DE PINHEIROS);PTE LAGUNA - INTERLAGOS/CASTELO - LOCAL;02/03/2019;3.000000;20:30:00;02:57:00;23/01/1900 06:27:00;6.45
517.000000;-46.693562;-23.567223;AV BRIG FARIA LIMA;AV BRIG FARIA LIMA (ITAIM BIBI);R TEODORO SAMPAIO - ITAIM/PINHEIROS;02/03/2019;3.000000;20:32:00;01:40:00;23/01/1900 05:08:00;5.13
518.000000;-46.718830;-23.553910;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS (ALTO DE PINHEIROS);PTE SANTO DIAS DA SILVA - INTERLAGOS/CASTELO;02/03/2019;3.000000;20:32:00;01:54:00;23/01/1900 05:22:00;5.37
519.000000;-46.718830;-23.553910;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS (ALTO DE PINHEIROS);PTE SANTO DIAS DA SILVA - CASTELO/INTERLAGOS;02/03/2019;3.000000;20:35:00;01:54:00;23/01/1900 05:19:00;5.32
520.000000;-46.687500;-23.626430;AV SANTO AMARO;AV STO. AMARO;AV ROQUE PETRONI JUNIOR - AMBAS;02/03/2019;3.000000;21:08:00;19:50:00;23/01/1900 22:42:00;22.70
521.000000;-46.577416;-23.555724;AV SALIM FARAH MALUF;AV SALIM FARAH MALUF;ALTURA DO N├ÜMERO 2001 - EXPRESSA;02/03/2019;3.000000;21:20:00;03:04:00;23/01/1900 05:44:00;5.73
522.000000;-46.666753;-23.515237;MARGINAL TIETE;MARGINAL TIETE(CASA VERDE);PTE DO LIMAO-ADHEMAR F. DA SILVA - A SENNA/CASTELO B - EXP;02/03/2019;3.000000;23:06:00;02:11:00;23/01/1900 03:05:00;3.08
523.000000;-46.692260;-23.684440;AC A AV DAS NACOES UNIDAS;AC A AV DAS NACOES UNIDAS CAMPO GRANDE;AV INTERLAGOS-CENTROBAIRRO - LOCAL-SA;03/03/2019;3.000000;14:46:00;15:37:00;00:51:00;0.85
524.000000;-46.627800;-23.620810;AV PROF ABRAAO DE MORAIS;AV PROF ABRAAO DE MORAIS CURSINO;R FREI ROLIM-AMBOS - UNICA-IP;03/03/2019;3.000000;15:19:00;16:41:00;01:22:00;1.37
525.000000;-46.606330;-23.543350;VD BRESSER;VD BRESSER BRAS;R BRESSER-AMBOS - UNICA-MO;03/03/2019;3.000000;15:32:00;17:43:00;02:11:00;2.18
526.000000;-46.629470;-23.626540;AV PROF ABRAAO DE MORAIS;AV PROF ABRAAO DE MORAIS CURSINO;AV FAGUNDES FILHO-S PAULOSANTOS - UNICA-MG;03/03/2019;3.000000;15:37:00;16:00:00;00:23:00;0.38
527.000000;-46.590538;-23.528935;MARGINAL TIETE;MARGINAL TIETE CBAS EXPRESSA BARRA FUNDA;PTE PRES DUTRA - CASTELO B/A SENNA - CENTRAL;03/03/2019;3.000000;15:44:00;18:15:00;02:31:00;2.52
