u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,from,to,grade,grade_abs,flood_count,flood_any,flood_duration_h,Mean Shortest Path Length,Closeness,Eigenvector,bet,Degree,Subgraph Centrality,Pagerank,junction,ref,bridge,tunnel,access,width,elevation,highway_code
8722417562,8722417563,0,941900943,True,1.0,Rua Hermínio Lemos,residential,,False,5.589,"LINESTRING (-46.620499 -23.5680578, -46.6205495 -23.5680774)",8722417563,8722417562,0.0,0.0,0,False,0.0,32.17489098003213,0.031076569700255376,1.1342675892480403e-17,0.0018003072823241653,4,7.143534914070267,0.00011332707163590118,,,,,,,777.0,6
8722417563,8722417571,0,941900945,True,1.0,,residential,,False,4.62,"LINESTRING (-46.620499 -23.5680578, -46.6205107 -23.5680756, -46.6205143 -23.5680961)",8722417563,8722417571,0.0,0.0,0,False,0.0,33.11039706219876,0.030198527678806614,1.029270496715445e-17,0.01821969137553473,4,7.1459393392925925,0.0001142768277505427,roundabout,,,,,,777.0,6
8722417563,8722417570,0,941900945,True,1.0,,residential,,False,4.611000000000001,"LINESTRING (-46.6204589 -23.5680403, -46.6204808 -23.5680455, -46.620499 -23.5680578)",8722417570,8722417563,0.0,0.0,0,False,0.0,33.04624741794813,0.030257149306339312,1.137920369143474e-17,0.020153205532794132,4,6.51214233713261,0.00011545472581986123,roundabout,,,,,,777.0,6
8722417564,8722417570,0,1031693267,True,1.0,,residential,,False,3.199,"LINESTRING (-46.6204285 -23.5680463, -46.6204433 -23.5680414, -46.6204589 -23.5680403)",8722417564,8722417570,0.0,0.0,0,False,0.0,33.89143906357585,0.029502590322689873,2.4985929436088366e-18,0.00017135591378720111,4,7.144998063546961,0.0001164454228872002,roundabout,,,,,,777.0,6
8722417566,8722417569,0,1031693266,True,1.0,,residential,,False,4.566,"LINESTRING (-46.6204517 -23.5681478, -46.62043 -23.5681426, -46.6204121 -23.5681303)",8722417569,8722417566,0.0,0.0,0,False,0.0,34.68166169382603,0.0288303729782672,-1.8330709134864792e-17,0.0008488475905608449,4,6.512375120321286,0.00011471106066297767,roundabout,,,,,,777.0,6
8722417567,8722417569,0,941900945,True,1.0,,residential,,False,3.1799999999999997,"LINESTRING (-46.620482 -23.5681422, -46.6204673 -23.5681469, -46.6204517 -23.5681478)",8722417567,8722417569,0.0,0.0,0,False,0.0,33.891898095019506,0.029502190739975755,-5.149476912209962e-18,0.0005088427079874896,4,7.146143602574139,0.00011471106066297767,roundabout,,,,,,777.0,6
8722417567,8722417571,0,941900945,True,1.0,,residential,,False,6.37,"LINESTRING (-46.6205143 -23.5680961, -46.6205116 -23.5681102, -46.620505 -23.5681232, -46.6204949 -23.5681341, -46.620482 -23.5681422)",8722417571,8722417567,0.0,0.0,0,False,0.0,33.04659169153087,0.030256834092676963,5.928603169178348e-18,0.018688559430599782,4,6.512497255943355,0.00011435354345527551,roundabout,,,,,,777.0,6
8722421814,9626832732,0,941901554,True,1.0,Rua Senador Carlos Teixeira de Carvalho,residential,,False,3.828,"LINESTRING (-46.6208134 -23.5695331, -46.6208491 -23.5695438)",8722421814,9626832732,-0.261,0.261,0,False,0.0,32.79125545099839,0.03049243551023122,2.9786442376593202e-19,0.0010442512483108347,4,7.143695948877744,0.00011293733872635509,,,,,,,782.5,6
8722421814,8722500822,0,1031693264,True,1.0,,residential,,False,3.4880000000000004,"LINESTRING (-46.6208134 -23.5695331, -46.6208161 -23.5695486, -46.6208144 -23.5695642)",8722421814,8722500822,0.0,0.0,0,False,0.0,33.71884324076199,0.029653604514236317,9.245539339569766e-19,0.01621088637592063,4,7.145948963371193,0.0001139929062308737,roundabout,,,,,,783.0,6
8722421814,8722500821,0,1031693264,True,1.0,,residential,,False,7.019,"LINESTRING (-46.620765 -23.5694921, -46.6207811 -23.5694975, -46.6207952 -23.5695065, -46.6208062 -23.5695187, -46.6208134 -23.5695331)",8722500821,8722421814,0.0,0.0,0,False,0.0,33.6473490934129,0.029716612722243633,-2.392838947881773e-18,0.017239777285155754,4,6.5124990150218,0.00011432858332167824,roundabout,,,,,,783.0,6
8722421816,9626832733,0,941901548,True,1.0,Rua Teodureto Souto,residential,,False,4.235,"LINESTRING (-46.6207158 -23.5695002, -46.6207404 -23.5694695)",8722421816,9626832733,-0.236,0.236,0,False,0.0,35.38616020197384,0.02825639279401988,-8.612329195483248e-18,0.0008700624851039334,4,7.145980647781765,0.00011471106066297769,,,,,,,783.5,6
8722421816,8722500821,0,1031693265,True,1.0,,residential,,False,5.219,"LINESTRING (-46.6207158 -23.5695002, -46.6207272 -23.5694949, -46.6207394 -23.5694917, -46.6207522 -23.5694907, -46.620765 -23.5694921)",8722421816,8722500821,-0.192,0.192,0,False,0.0,34.48117971081019,0.02899799979365592,-7.605787750840523e-18,0.0002939238653462315,4,7.146144809972238,0.00011466426041248278,roundabout,,,,,,783.5,6
8722491838,9565885159,0,941901720,True,1.0,Rua Teodureto Souto,residential,,False,10.547,"LINESTRING (-46.6209876 -23.5706589, -46.621009 -23.5707517)",8722491838,9565885159,-0.095,0.095,0,False,0.0,35.35414275877898,0.02828198236798712,-4.765934100166634e-18,0.015789861999943845,4,7.145983283705199,0.00011461746016198788,,,,,,,782.5,6
8722491838,9626832735,0,672784702,False,1.0,Rua Teodureto Souto,residential,,True,115.64899999999999,"LINESTRING (-46.6207743 -23.5696374, -46.6207755 -23.5696468, -46.6207785 -23.569661, -46.6209815 -23.5706291, -46.6209876 -23.5706589)",9626832735,8722491838,0.017,0.017,0,False,0.0,35.34450309846225,0.02828969583625549,-9.339457797568496e-19,0.01607994578052115,4,6.512338327214136,0.00011471106066297767,,,,,,,784.0,6
8722491838,10703854002,0,941901719,True,1.0,Rua Teodureto Souto,residential,,False,8.478,"LINESTRING (-46.620968 -23.570733, -46.6209876 -23.5706589)",10703854002,8722491838,0.0,0.0,0,False,0.0,36.01973835207712,0.027759369942270195,-5.265390270374527e-18,0.00044154679621727724,4,7.146099824595356,0.00011442530383936768,,,,,,,783.0,6
8722491839,8722491844,0,941901722,True,1.0,Rua Dom Duarte Leopoldo,residential,,False,6.338,"LINESTRING (-46.6208959 -23.5707605, -46.6209526 -23.5707371)",8722491839,8722491844,-0.158,0.158,0,False,0.0,36.26566444801469,0.027571127052487352,1.782171518040265e-18,0.0069793225914201425,4,7.36700711841661,0.00011062338378345909,,,,,,,783.5,6
8722491839,8722491845,0,941901721,True,1.0,Rua Dom Duarte Leopoldo,residential,,False,4.456,"LINESTRING (-46.6209334 -23.5707811, -46.6208959 -23.5707605)",8722491845,8722491839,-0.224,0.224,0,False,0.0,36.266123479458344,0.027570778076279258,9.281307882215719e-19,0.000702231895039026,4,7.367007118519629,0.0001106233837834591,,,,,,,783.5,6
8722491840,8722491847,0,941901723,True,1.0,Rua Teodureto Souto,residential,,False,6.172,"LINESTRING (-46.621043 -23.5708162, -46.6210315 -23.5708707)",8722491847,8722491840,-0.162,0.162,0,False,0.0,35.35724122102364,0.028279503932126596,-1.8873531772810386e-19,0.01604148198062255,4,7.145985431695743,0.00011461746016198788,,,,,,,781.5,6
8722491841,9565885162,0,941901726,True,1.0,Rua Dom Duarte Leopoldo,residential,,False,9.095,"LINESTRING (-46.6211264 -23.5707604, -46.6210497 -23.5708022)",8722491841,9565885162,0.22,0.22,0,False,0.0,33.61338076658251,0.02974664313246184,-7.062464356686697e-18,0.0015426438895500968,4,7.143514269332903,0.00011296729088667182,,,,,,,780.0,6
8722491841,8722491842,0,941901725,True,1.0,Rua Dom Duarte Leopoldo,residential,,False,10.316,"LINESTRING (-46.6210252 -23.570762, -46.6211264 -23.5707604)",8722491842,8722491841,0.194,0.194,0,False,0.0,33.612921735138855,0.02974704936446537,-2.4439889303200124e-18,0.008014005103913324,4,7.143512498214528,0.00011296729088667182,,,,,,,780.0,6
8722491842,9565885162,0,941901727,True,1.0,,residential,,False,5.509,"LINESTRING (-46.6210252 -23.570762, -46.6210448 -23.5707757, -46.6210485 -23.5707897, -46.6210497 -23.5708022)",8722491842,9565885162,0.0,0.0,0,False,0.0,34.53178792747303,0.028955501645010137,1.2230311284588656e-18,0.015266980949276508,4,7.1459415408202425,0.00011399290623087367,roundabout,,,,,,781.0,6
8722491842,9565885159,0,941901727,True,1.0,,residential,,False,2.009,"LINESTRING (-46.621009 -23.5707517, -46.6210252 -23.570762)",9565885159,8722491842,0.498,0.498,0,False,0.0,34.45157218269451,0.02902292054588273,-4.6035136005913285e-18,0.02320456207106725,4,6.51249593130734,0.00011428178307118334,roundabout,,,,,,781.5,6
8722491844,10703854002,0,941901727,True,1.0,,residential,,False,1.634,"LINESTRING (-46.6209526 -23.5707371, -46.620968 -23.570733)",8722491844,10703854002,0.0,0.0,0,False,0.0,35.87296304796879,0.027872948236867277,-5.302654805121096e-18,0.007502329546506133,4,6.520090605755254,0.00011327459417854889,roundabout,,,,,,783.0,6
8722491844,8722491845,0,1031693262,True,1.0,,residential,,False,5.672000000000001,"LINESTRING (-46.6209334 -23.5707811, -46.6209323 -23.5707612, -46.6209403 -23.5707466, -46.6209526 -23.5707371)",8722491845,8722491844,0.0,0.0,0,False,0.0,36.580904291943995,0.027333529924772403,3.1434978785457523e-19,0.00031488695105201325,4,7.169544686142952,0.00011236284109084518,roundabout,,,,,,783.0,6
8722491847,9565885162,0,941901727,True,1.0,,residential,,False,1.7,"LINESTRING (-46.6210497 -23.5708022, -46.621043 -23.5708162)",9565885162,8722491847,0.0,0.0,0,False,0.0,34.453293550608215,0.02902147049222919,2.6802255325401835e-18,0.016603393401072426,4,6.512498217493885,0.00011428178307118334,roundabout,,,,,,781.0,6
8722492446,8951140612,0,941900591,True,1.0,Rua Teodureto Souto,residential,,False,8.744,"LINESTRING (-46.6201822 -23.5667525, -46.6201962 -23.5667785, -46.6202202 -23.566823)",8722492446,8951140612,0.0,0.0,0,False,0.0,30.850814780812485,0.03241033500226906,4.15496300011607e-17,0.024158288042366333,4,7.401724685631569,0.00010856524937736555,,,,,,,765.0,6
8722492446,8740248307,0,941900590,True,1.0,Rua Teodureto Souto,residential,,False,9.068,"LINESTRING (-46.6201655 -23.5668326, -46.6201761 -23.5667817, -46.6201822 -23.5667525)",8740248307,8722492446,0.0,0.0,0,False,0.0,30.804452605003444,0.03245911410796111,4.450460385343462e-17,0.00406482415622321,4,7.400259251161773,0.00010865884987835534,,,,,,,765.0,6
8722492447,8722492452,0,941900593,True,1.0,Rua Backer,residential,20.0,False,11.959,"LINESTRING (-46.6200534 -23.5668956, -46.6200844 -23.5668782, -46.6201557 -23.566843)",8722492447,8722492452,0.084,0.084,0,False,0.0,32.54096855634611,0.030726966236660765,1.593615493248948e-17,0.003048208927806784,4,7.136726013945603,0.00011681174955381904,,,,,yes,,764.5,6
8722492447,8722492453,0,941900592,True,1.0,Rua Backer,residential,20.0,False,10.999,"LINESTRING (-46.6201607 -23.5669059, -46.6200911 -23.5669003, -46.6200534 -23.5668956)",8722492453,8722492447,0.0,0.0,0,False,0.0,33.42655496901538,0.029912901376343642,1.955146136478686e-17,0.000426438265978876,4,7.136602741965778,0.00011733462764660316,,,,,yes,,764.0,6
8722492448,8722492458,0,941900595,True,1.0,Rua Teodureto Souto,residential,,False,11.696,"LINESTRING (-46.6202375 -23.5670167, -46.6202133 -23.566976, -46.6201886 -23.5669217)",8722492448,8722492458,-0.171,0.171,0,False,0.0,33.760615102134494,0.02961691423909718,8.409285914758083e-18,0.0007933866941440469,4,7.1290802179453765,0.000118673535851073,,,,,,,765.0,6
8722492448,8722492455,0,941900594,True,1.0,Rua Teodureto Souto,residential,,False,12.925,"LINESTRING (-46.6202496 -23.5669011, -46.620245 -23.5669699, -46.6202375 -23.5670167)",8722492455,8722492448,-0.077,0.077,0,False,0.0,33.09616708744549,0.030211511789181692,8.297291633743763e-18,0.02172474448642517,4,7.129082858421455,0.00011857993535008318,,,,,,,765.5,6
8722492449,8740248303,0,941900597,True,1.0,Rua Backer,residential,20.0,False,10.105,"LINESTRING (-46.6203441 -23.5668473, -46.6203078 -23.5668685, -46.6202564 -23.5668891)",8722492449,8740248303,-0.099,0.099,0,False,0.0,31.244089970162957,0.03200238006912485,1.24766955292619e-17,3.5505046060242995e-05,4,7.150359145637453,0.0001120962693110982,,,,,yes,,765.5,6
8722492449,8722492450,0,941900596,True,1.0,Rua Backer,residential,20.0,False,10.027999999999999,"LINESTRING (-46.6202464 -23.566838, -46.6203012 -23.5668406, -46.6203441 -23.5668473)",8722492450,8722492449,-0.1,0.1,0,False,0.0,31.24512279091118,0.03200132221691703,1.1394823891503523e-17,0.0018196336105874536,4,7.151945211610997,0.00011157339121831409,,,,,yes,,765.5,6
8722492450,8740248303,0,1031693268,True,1.0,,residential,,False,6.006,"LINESTRING (-46.6202464 -23.566838, -46.620257 -23.5668557, -46.6202595 -23.5668758, -46.6202564 -23.5668891)",8722492450,8740248303,0.0,0.0,0,False,0.0,31.99770484278173,0.03124865508485518,1.1110220550458332e-17,0.022017849973050157,4,7.146895265886469,0.00011335403692901986,roundabout,,,,,,765.0,6
8722492450,8951140612,0,1031693268,True,1.0,,residential,,False,3.2,"LINESTRING (-46.6202202 -23.566823, -46.620229 -23.5668253, -46.6202464 -23.566838)",8951140612,8722492450,0.0,0.0,0,False,0.0,31.68935047050723,0.03155272125472132,1.9533465772694626e-17,0.02400204065881753,4,6.522798515496289,0.00011211206372089613,roundabout,,,,,,765.0,6
8722492452,8740248307,0,941900598,True,1.0,,residential,,False,1.528,"LINESTRING (-46.6201557 -23.566843, -46.6201655 -23.5668326)",8722492452,8740248307,0.0,0.0,0,False,0.0,31.684530640348864,0.03155752103412182,2.0858776473954304e-17,0.003912857522908623,4,6.520506277417394,0.0001133013406746487,roundabout,,,,,,765.0,6
8722492452,8722492453,0,941900598,True,1.0,,residential,,False,7.51,"LINESTRING (-46.6201607 -23.5669059, -46.6201508 -23.5668916, -46.6201465 -23.5668752, -46.6201482 -23.5668584, -46.6201557 -23.566843)",8722492453,8722492452,-0.133,0.133,0,False,0.0,32.61234794583429,0.030659713425104863,1.4635798514055932e-17,0.000702609608294986,4,7.14564810644512,0.00011554538983454547,roundabout,,,,,,764.5,6
8722492453,8722492458,0,941900598,True,1.0,,residential,,False,3.38,"LINESTRING (-46.6201886 -23.5669217, -46.6201733 -23.5669157, -46.6201607 -23.5669059)",8722492458,8722492453,0.0,0.0,0,False,0.0,33.44009639660317,0.029900788271670607,1.5266134729616987e-17,0.0009634835637447147,4,6.51201709362998,0.00011628024553251235,roundabout,,,,,,764.0,6
8722492455,8722492458,0,1031693268,True,1.0,,residential,,False,7.026999999999999,"LINESTRING (-46.6202496 -23.5669011, -46.6202377 -23.5669126, -46.6202226 -23.5669202, -46.6202057 -23.5669233, -46.6201886 -23.5669217)",8722492455,8722492458,-0.142,0.142,0,False,0.0,33.03454211613496,0.030267870480054748,8.949359123469624e-18,6.169316514013854e-06,4,7.144999742942515,0.0001163986226367053,roundabout,,,,,,764.5,6
8722492455,8740248303,0,1031693268,True,1.0,,residential,,False,1.504,"LINESTRING (-46.6202564 -23.5668891, -46.6202496 -23.5669011)",8740248303,8722492455,0.0,0.0,0,False,0.0,32.15871012164333,0.031092206072847045,6.905840852869616e-18,0.021892071458815467,4,6.512291602230941,0.00011509096857875976,roundabout,,,,,,765.0,6
8722500817,9626832734,0,941901550,True,1.0,Rua Senador Carlos Teixeira de Carvalho,residential,,False,5.93,"LINESTRING (-46.6207076 -23.5695948, -46.6206568 -23.5695688)",8722500817,9626832734,0.169,0.169,0,False,0.0,35.82648611429883,0.02790910721607216,4.197318672146608e-18,0.0003909961721279597,4,7.1430839259306484,0.00011351355075166398,,,,,,,785.5,6
8722500817,8722500820,0,941901556,True,1.0,,residential,,False,3.456,"LINESTRING (-46.6207376 -23.5696087, -46.6207216 -23.5696036, -46.6207076 -23.5695948)",8722500820,8722500817,0.0,0.0,0,False,0.0,35.255221482671566,0.0283613376994538,1.0397877124977824e-18,0.000801444576937861,4,6.512492211698915,0.00011442530383936768,roundabout,,,,,,785.0,6
8722500819,9626832735,0,941901552,True,1.0,Rua Teodureto Souto,residential,,False,4.222,"LINESTRING (-46.6207857 -23.5696009, -46.6207743 -23.5696374)",8722500819,9626832735,0.237,0.237,0,False,0.0,34.55990360339683,0.028931945343759858,-5.2506317116798835e-18,0.01618016569776921,4,7.145978594494473,0.00011471106066297767,,,,,,,784.5,6
8722500819,8722500820,0,1031693264,True,1.0,,residential,,False,5.096,"LINESTRING (-46.6207857 -23.5696009, -46.6207745 -23.569606, -46.6207625 -23.5696091, -46.62075 -23.56961, -46.6207376 -23.5696087)",8722500819,8722500820,0.196,0.196,0,False,0.0,34.48026164792288,0.028998771887200004,3.2739173955354647e-18,0.0006375170238512071,4,7.146144469290469,0.00011466426041248278,roundabout,,,,,,784.5,6
8722500819,8722500822,0,1031693264,True,1.0,,residential,,False,5.14,"LINESTRING (-46.6208144 -23.5695642, -46.6208103 -23.5695751, -46.620804 -23.5695851, -46.6207957 -23.5695938, -46.6207857 -23.5696009)",8722500822,8722500819,-0.195,0.195,0,False,0.0,33.645627725499196,0.029718133075023533,2.4476333078029392e-18,0.01709290978079663,4,6.512496729077372,0.00011432858332167824,roundabout,,,,,,783.5,6
8722500820,9626832735,0,941901553,True,1.0,Rua Teodureto Souto,residential,,False,4.917,"LINESTRING (-46.6207743 -23.5696374, -46.6207549 -23.5696219, -46.6207376 -23.5696087)",9626832735,8722500820,0.0,0.0,0,False,0.0,35.382832224007345,0.028259050485525062,-6.7265507151034774e-18,0.00017966560541832183,4,7.145980506215736,0.00011471106066297767,,,,,,,785.0,6
8722500821,9626832733,0,941901549,True,1.0,Rua Teodureto Souto,residential,,False,3.55,"LINESTRING (-46.6207404 -23.5694695, -46.6207509 -23.5694789, -46.620765 -23.5694921)",9626832733,8722500821,0.0,0.0,0,False,0.0,34.563231581363326,0.028929159583510413,-1.0105775447740317e-17,0.016950763692137005,4,7.145980697952244,0.00011471106066297767,,,,,,,783.0,6
8722500822,9626832732,0,941901555,True,1.0,Rua Senador Carlos Teixeira de Carvalho,residential,,False,4.202,"LINESTRING (-46.6208491 -23.5695438, -46.6208274 -23.5695562, -46.6208144 -23.5695642)",9626832732,8722500822,-0.238,0.238,0,False,0.0,32.79079641955474,0.03049286236740522,1.2557528153370803e-19,0.0011867120980170935,4,7.143694176671662,0.00011293733872635509,,,,,,,782.5,6
8722935103,8722935104,0,941959483,True,1.0,Rua Frederico Von Martius,residential,,False,14.558,"LINESTRING (-46.6127986 -23.5756279, -46.6127257 -23.575623, -46.612659 -23.5756417)",8722935104,8722935103,0.0,0.0,0,False,0.0,33.992425981179714,0.029414942101887175,3.225642211736e-17,2.4740218265382087e-05,4,8.096512482216234,0.00010244263441429527,,,,,,,756.0,6
8728690614,8728690615,0,942627860,True,1.0,,tertiary_link,,False,14.062000000000001,"LINESTRING (-46.6311518 -23.5598117, -46.6311399 -23.5598356, -46.631119 -23.5598585, -46.6310909 -23.5598799, -46.6310581 -23.5599012)",8728690615,8728690614,-0.213,0.213,0,False,0.0,24.65905439522607,0.04054840165860787,2.9221736745888225e-12,0.0016976951811216898,4,8.14199500474515,9.933515137710761e-05,,,,,,,731.5,10
8728849355,8728849356,0,942645686,True,1.0,Rua Pires da Mota,residential,,False,13.493,"LINESTRING (-46.6303744 -23.5646057, -46.630372 -23.5645758, -46.630374 -23.5645458, -46.6303806 -23.5645158, -46.6303916 -23.5644868)",8728849356,8728849355,0.0,0.0,0,False,0.0,28.221597429423916,0.03542978899899562,3.472271677663822e-14,0.00025269016823726133,4,7.776057720582482,0.000105299495821997,,,,,,,760.0,6
8731416663,8731416664,0,942923910,True,1.0,Rua Presidente Batista Pereira,secondary,50.0,False,20.181,"LINESTRING (-46.6053667 -23.5672747, -46.6052212 -23.5671516)",8731416664,8731416663,-0.05,0.05,0,False,0.0,31.095937571723663,0.032154851090526626,3.776828204678715e-15,0.0004153586771373817,4,7.762849463872345,0.00010266704995825417,,,,,,,734.5,7
8731730202,8731730203,0,942962197,True,1.0,,primary_link,,False,17.588,"LINESTRING (-46.6107748 -23.5739102, -46.6106878 -23.5737736)",8731730203,8731730202,0.0,0.0,0,False,0.0,29.570346568739957,0.03381378164827147,3.2238318593625355e-15,0.0003179086570996935,4,7.128702035472335,0.000101368725812594,,,,,,,736.0,5
8731915391,8731915392,0,942995712,True,1.0,Rua Antônio Carlos,residential,,False,24.817999999999998,"LINESTRING (-46.6562704 -23.5579127, -46.6562252 -23.557856, -46.6561917 -23.5578354, -46.6561391 -23.5578266, -46.6560673 -23.557839)",8731915392,8731915391,0.0,0.0,0,False,0.0,26.06380537066789,0.03836297992250792,6.662740843868576e-09,0.0023274690832257162,4,7.166999880834829,0.00010825307232544452,,,,,,,818.0,6
8740248307,8951140612,0,1031693269,True,1.0,,residential,,False,5.968,"LINESTRING (-46.6201655 -23.5668326, -46.6201779 -23.566825, -46.6201924 -23.5668205, -46.6202076 -23.5668197, -46.6202202 -23.566823)",8740248307,8951140612,0.0,0.0,0,False,0.0,31.74099150791829,0.03150138652378422,2.0872318054353447e-17,1.0072353492267516e-05,4,7.171887004791833,0.00011148656910654628,roundabout,,,,,,765.0,6
8740325985,8740325989,0,944011792,True,1.0,,tertiary_link,,False,24.426000000000002,"LINESTRING (-46.6326366 -23.5601174, -46.6326861 -23.5601388, -46.6327304 -23.5601616, -46.6327666 -23.5601911, -46.6327947 -23.5602353, -46.6328076 -23.56026)",8740325989,8740325985,-0.123,0.123,0,False,0.0,25.74030296075281,0.03884512329414492,1.0724562511632823e-11,0.00023688916369626664,4,8.393873189443742,9.680113408725527e-05,,,,,,,747.5,10
8742867971,8742867972,0,944307496,True,1.0,Rua Rodrigues dos Santos,tertiary,40.0,False,12.144,"LINESTRING (-46.6193686 -23.5334228, -46.6193673 -23.533374, -46.6193768 -23.533347, -46.6193907 -23.5333294, -46.6193995 -23.533323)",8742867971,8742867972,0.082,0.082,0,False,0.0,32.06173972917145,0.031186244121036846,2.6188292132079638e-15,0.00028976901953067113,4,7.4913018624639465,0.00010447225073073495,,,,,,,732.5,9
8742986920,8742986923,0,944321835,True,1.0,Rua dos Ingleses,residential,,False,20.583,"LINESTRING (-46.6471932 -23.5584027, -46.6472421 -23.5583455, -46.6472968 -23.5583157, -46.6473521 -23.5582968)",8742986923,8742986920,0.194,0.194,0,False,0.0,26.342896488409455,0.037956541437234266,2.4172073997385064e-08,5.741241490592484e-05,4,7.150378339019501,0.00011603598912941551,,,,,,,784.0,6
8743131816,9233721560,0,944349214,True,1.0,Praça Padre Bento,tertiary,40.0,False,16.243,"LINESTRING (-46.6190957 -23.532913, -46.6191637 -23.5330451)",8743131816,9233721560,0.062,0.062,0,False,0.0,33.58021574477852,0.029776021980876092,6.003411214027806e-16,0.0057159347024431624,4,7.793973902045794,0.00010472051626508289,,,,,,,727.5,9
8743131816,8743228517,0,944349213,True,1.0,Praça Padre Bento,secondary,40.0,False,12.509,"LINESTRING (-46.6190957 -23.532913, -46.6190908 -23.532937, -46.619083 -23.532963, -46.6190758 -23.5329841, -46.619071 -23.5329995, -46.6190621 -23.533021)",8743131816,8743228517,0.0,0.0,0,False,0.0,32.767156300206565,0.030514861679735793,8.042678329013975e-16,0.004641466393655525,4,7.851227121323043,0.00010380848700783379,,,,,,,727.0,7
8743228517,9233721560,0,944349212,True,1.0,Praça Padre Bento,tertiary,40.0,False,10.761,"LINESTRING (-46.6191637 -23.5330451, -46.6191285 -23.5330322, -46.6191094 -23.5330276, -46.619095 -23.5330255, -46.6190796 -23.5330243, -46.6190621 -23.533021)",9233721560,8743228517,0.093,0.093,0,False,0.0,32.93309616708745,0.030361106561804175,7.157347767239229e-16,0.0013782127187888296,4,7.228921190363689,0.00010735653631874189,,,,,,,727.5,9
8743704550,8743704558,0,944414551,True,1.0,,residential,,False,4.513,"LINESTRING (-46.6120138 -23.5857331, -46.6120329 -23.5857228, -46.6120548 -23.5857199)",8743704550,8743704558,-0.222,0.222,0,False,0.0,41.806862520082625,0.023916773033584495,-1.0192099138624578e-17,0.001701535265890617,4,6.043001364006969,0.00012360287401172982,roundabout,,,,,,770.5,6
8743704550,8743704551,0,944414551,True,1.0,,residential,,False,7.264,"LINESTRING (-46.6119998 -23.5857938, -46.6119959 -23.5857613, -46.6120138 -23.5857331)",8743704551,8743704550,0.0,0.0,0,False,0.0,42.805255910029835,0.023358936207289446,-3.4586325714870168e-18,0.0010099422942277986,4,6.572589185957454,0.00012704200103120472,roundabout,,,,,,771.0,6
8743704550,8743719489,0,944414846,True,1.0,Rua Conde Vicente de Azevedo,residential,,False,17.866,"LINESTRING (-46.6118401 -23.5857549, -46.6120138 -23.5857331)",8743719489,8743704550,0.112,0.112,0,False,0.0,42.8058296993344,0.02335862309321466,-9.415571789604417e-18,0.00033754974640961514,3,4.912635682423567,9.877203989856768e-05,,,,,,,772.0,6
8743704551,8743719489,0,944414845,True,1.0,Rua Conde Vicente de Azevedo,residential,,False,16.839,"LINESTRING (-46.6119998 -23.5857938, -46.6118401 -23.5857549)",8743704551,8743719489,0.119,0.119,0,False,0.0,43.804223089281614,0.02282622933640722,-4.332088269057234e-18,1.724890535550812e-05,3,4.915389421724283,9.98612292116489e-05,,,,,,,772.0,6
8743704553,8743816962,0,944414551,True,1.0,,residential,,False,1.499,"LINESTRING (-46.6120867 -23.5858136, -46.612074 -23.5858204)",8743704553,8743816962,0.667,0.667,0,False,0.0,43.71941703006656,0.022870507203960406,2.1498611635469697e-18,0.00042536807842032256,4,6.322265905324991,0.0001209541583260237,roundabout,,,,,,770.5,6
8743704553,8743704554,0,944414551,True,1.0,,residential,,False,7.702999999999999,"LINESTRING (-46.6121036 -23.5857501, -46.6121073 -23.5857846, -46.6120867 -23.5858136)",8743704554,8743704553,0.0,0.0,0,False,0.0,42.79733761762681,0.023363258038912843,-2.572505600319191e-18,0.0006728332132834701,4,7.155247904822397,0.00011619256742539011,roundabout,,,,,,770.0,6
8743704553,8743719487,0,944414843,True,1.0,Rua Conde Vicente de Azevedo,residential,,False,16.283,"LINESTRING (-46.6122445 -23.5857906, -46.6120867 -23.5858136)",8743719487,8743704553,-0.123,0.123,0,False,0.0,43.62772549919669,0.022918573698220805,1.092080626664773e-17,0.00010657809039005566,4,7.349953453737151,0.00011477348667570251,,,,,,,769.0,6
8743704554,8743719487,0,944414844,True,1.0,Rua Conde Vicente de Azevedo,residential,,False,15.048,"LINESTRING (-46.6121036 -23.5857501, -46.6122445 -23.5857906)",8743704554,8743719487,-0.133,0.133,0,False,0.0,42.721597429423916,0.023404678249470824,3.1531996477804123e-18,0.00038602294759115254,4,7.347164363176731,0.00011403820513923953,,,,,,,769.0,6
8743704554,8743704558,0,944414551,True,1.0,,residential,,False,6.228,"LINESTRING (-46.6120548 -23.5857199, -46.6120838 -23.5857288, -46.6121036 -23.5857501)",8743704558,8743704554,0.0,0.0,0,False,0.0,41.80445260500344,0.023918151771694613,-8.200275632462468e-18,0.0013775202444862363,4,6.2430981019006095,0.0001183110638025482,roundabout,,,,,,770.0,6
8743816962,8743816963,0,944425244,True,1.0,Rua Paulo Bregaro,residential,,False,13.778,"LINESTRING (-46.612074 -23.5858204, -46.6120338 -23.5859387)",8743816962,8743816963,0.073,0.073,0,False,0.0,44.71838420931834,0.022359601309806094,4.773695885595901e-18,1.8256140704734874e-05,3,4.921390387515141,9.808581975503667e-05,,,,,,,771.5,6
8747011955,8747011959,0,944814495,True,1.0,Rua Padre Raposo,residential,,False,9.309,"LINESTRING (-46.5971125 -23.5598207, -46.5971309 -23.5597387)",8747011955,8747011959,-0.107,0.107,0,False,0.0,41.67477622217122,0.02399257615226598,-4.8907130753043565e-18,1.8885662798001593e-07,3,4.775765249963585,0.00010317070076437279,,,,,,,766.5,6
