Node,ms,mean_comm,vuln,betw,all_degree,in_degree,out_degree,e_mean,vuln_efi
696,1.0,9.16666667163372,0.0015915718013082298,168.0,5,3,2,0.0020627062706270625,0.0025725033162006397
697,0.5,2.0,0.0010004088393532546,21.5,7,6,1,0.0008250825082508251,0.0005357386614214494
698,0.0,0.0,0.0,0.0,6,6,0,0.0,0.0
699,1.0,7.0,0.0007711865163181431,32.0,4,2,2,0.0020627062706270625,0.0008156967009936626
700,0.6666666666666666,5.5,0.0015085379073837223,55.5,6,4,2,0.0016501650165016502,0.0012590458271674613
701,0.5,2.0,0.00039746611332688387,1.5,5,4,1,0.0008250825082508251,0.00011276286258450362
702,6.741176470588235,29.275249924745935,0.001004181034447161,0.0,2,0,2,0.014340032904389339,0.0016798560597796153
703,4.731958762886598,113.03152567992461,0.0038771356239189307,0.0,9,0,9,0.0251925192519252,0.0029511652036389334
704,5.855421686746988,89.99440131161205,0.0030869308113787653,0.0,8,0,8,0.01881723886674381,0.0022043361371190786
705,5.951219512195122,56.55248503537816,0.003570874476320488,81.0,7,2,5,0.01702956009886702,0.0034331407465612953
706,6.2105263157894735,39.73025737548651,0.003036154124138452,15.0,7,2,5,0.015104367579615098,0.0022929355291496805
707,0.5,2.0,0.00012005477765686657,1.0,2,1,1,0.0008250825082508251,0.00014498082332279236
708,5.927835051546392,52.83497035917033,0.0018123116054216003,0.0,8,0,8,0.021291176736721276,0.0024941443649043405
709,5.892307692307693,25.41284495552162,0.002674076313501999,334.2,5,3,2,0.011313839717305055,0.005146625979205764
710,5.96875,17.270289134937087,0.001841805551171784,445.93333333333334,4,3,1,0.010488757209054234,0.006705766071409489
711,3.2439024390243905,63.07283918208363,0.006171848798978579,125.35670995670995,8,3,5,0.013278917177432032,0.0027360966367541272
712,5.063492063492063,42.52233557929148,0.004134986963659662,877.1333333333333,5,2,3,0.012969213588025453,0.013401900147337085
713,5.129032258064516,29.933510817568905,0.0026977823412155603,104.83333333333334,5,3,2,0.012144131079774629,0.0018510208156798983
714,2.966666666666667,73.10994229102893,0.007326758016276488,104.60670995670995,9,3,6,0.011463735659280215,0.0019129414188426425
715,4.721311475409836,34.38516552702245,0.0030521986581333194,409.4000000000002,4,2,2,0.013082141547488072,0.0025185588845015997
716,3.6857142857142855,39.116041993159264,0.0031558959272471364,206.0365800865801,4,2,2,0.009546728482372048,0.004855264117240914
717,3.411764705882353,54.909399636662855,0.0032339710396519002,93.85858585858587,4,1,3,0.01048182199172298,0.0026334730979283454
718,3.730769230769231,47.90099914198319,0.0025789466686100097,35.22323232323232,4,1,3,0.0079031117397454,0.0012964277272841857
719,5.169491525423729,39.058573374059364,0.003875860133402454,753.3499999999999,5,2,3,0.012048853694893282,0.010300206862612122
720,4.610169491525424,40.187512697965495,0.004475818847796086,659.5666666666664,5,3,2,0.012692191838231424,0.009563539823448158
721,4.517241379310345,43.38927639759258,0.004254929045142124,474.3749999999996,5,2,3,0.013187241343181921,0.003123301165298146
722,4.428571428571429,32.801665206991146,0.0032086295027794077,432.9916666666671,5,2,3,0.012904355911781643,0.0016487157860728113
723,3.888888888888889,57.52029693430887,0.00536418930267471,889.6750000000004,5,2,3,0.013823406150138816,0.00309327344654644
724,3.466666666666667,10.7906989593831,0.001731317419034687,106.15000000000005,5,4,1,0.003905390539053907,0.0011263245655286564
725,2.7142857142857144,21.290349783507065,0.0023907547773469864,198.5333333333331,4,2,2,0.00473047304730473,0.0016431369184125633
726,3.830188679245283,46.16012480178577,0.004150624955380602,406.30833333333374,5,2,3,0.013795903399863791,0.0026493519500063274
727,3.369565217391304,60.9720387431981,0.005612884882447225,897.8166666666663,6,2,4,0.013787718057520038,0.007942814641118234
728,3.6666666666666665,39.183404343870706,0.002524883096766842,162.66666666666666,4,1,3,0.011093430771648595,0.001733109570175262
729,2.8461538461538463,13.749779580605985,0.0017668132088188317,127.88333333333333,4,3,1,0.0039053905390539056,0.000814193893517434
730,3.625,36.80210609639641,0.0034805439142107843,399.81666666666666,6,2,4,0.009924563884959926,0.005966828018156641
731,3.5517241379310347,43.24540046506851,0.005407590073390423,440.5727272727274,6,3,3,0.008831656975221331,0.00181512992158712
732,3.642857142857143,29.732344942309474,0.006612406983777309,331.039393939394,8,6,2,0.008006574466970506,0.0034770428141473885
733,3.269230769230769,34.307661618791705,0.0076098251657537195,533.3946608946611,8,4,4,0.008713460631777466,0.006188992877882164
734,5.518518518518518,11.064471508774226,0.0011427192105331805,277.5,4,2,2,0.005519897227818021,0.004200171751166399
735,4.85,96.08591556281044,0.0032958780653849964,0.0,6,0,6,0.015683145695521934,0.0018371943431851232
736,5.2407407407407405,45.05506858799937,0.002148249244288059,1.5,5,1,4,0.01217654503545592,0.0014425243241392989
737,4.796296296296297,64.78593724399205,0.0030894612602833994,11.566666666666666,6,1,5,0.013855820105820099,0.001655351151796532
738,4.452830188679245,90.14898798259225,0.005726878293276254,85.93333333333334,7,2,5,0.014271962910576766,0.0028280814358825276
739,4.612244897959184,77.51203282648791,0.005727460889493824,28.0,7,2,5,0.01289682539682539,0.002139272593030409
