osmid,y,x,highway,street_count,elevation,ref,geometry
60685715,-23.5412172,-46.6387981,traffic_signals,4,758.0,,POINT (-46.6387981 -23.5412172)
60685718,-23.5405006,-46.6393453,traffic_signals,4,756.0,,POINT (-46.6393453 -23.5405006)
60685721,-23.5397563,-46.6399082,traffic_signals,4,754.0,,POINT (-46.6399082 -23.5397563)
60685725,-23.5398447,-46.6400458,traffic_signals,4,756.0,,POINT (-46.6400458 -23.5398447)
60685726,-23.5406004,-46.6394753,traffic_signals,4,757.0,,POINT (-46.6394753 -23.5406004)
60685733,-23.5415245,-46.6393921,,3,761.0,,POINT (-46.6393921 -23.5415245)
60685734,-23.5409256,-46.6398991,,3,762.0,,POINT (-46.6398991 -23.5409256)
60685757,-23.5455523,-46.6440881,traffic_signals,3,783.0,,POINT (-46.6440881 -23.5455523)
60685760,-23.5445891,-46.6430751,,3,761.0,,POINT (-46.6430751 -23.5445891)
60685761,-23.5442827,-46.6426976,traffic_signals,3,770.0,,POINT (-46.6426976 -23.5442827)
60685763,-23.5430648,-46.641106,traffic_signals,3,769.0,,POINT (-46.641106 -23.5430648)
60685770,-23.5460547,-46.6448862,traffic_signals,4,771.0,,POINT (-46.6448862 -23.5460547)
60685771,-23.5461913,-46.645043,,4,771.0,,POINT (-46.645043 -23.5461913)
60685775,-23.5472677,-46.6473157,traffic_signals,4,764.0,,POINT (-46.6473157 -23.5472677)
60685779,-23.5476337,-46.6478672,,3,769.0,,POINT (-46.6478672 -23.5476337)
60685783,-23.5473332,-46.64594,traffic_signals,4,771.0,,POINT (-46.64594 -23.5473332)
60685788,-23.5474811,-46.6453105,traffic_signals,4,777.0,,POINT (-46.6453105 -23.5474811)
60685794,-23.5478539,-46.6427241,traffic_signals,5,767.0,,POINT (-46.6427241 -23.5478539)
60685799,-23.5437871,-46.6443977,,3,761.0,,POINT (-46.6443977 -23.5437871)
60685800,-23.5432947,-46.6438268,traffic_signals,3,754.0,,POINT (-46.6438268 -23.5432947)
60685801,-23.5426524,-46.6430822,traffic_signals,3,762.0,,POINT (-46.6430822 -23.5426524)
60685803,-23.5438673,-46.6455211,traffic_signals,4,767.0,,POINT (-46.6455211 -23.5438673)
60685804,-23.5438391,-46.6465778,traffic_signals,4,758.0,,POINT (-46.6465778 -23.5438391)
60685805,-23.5438136,-46.6476847,traffic_signals,4,765.0,,POINT (-46.6476847 -23.5438136)
60685806,-23.5447513,-46.6445371,traffic_signals,3,783.0,,POINT (-46.6445371 -23.5447513)
60685807,-23.5454935,-46.6447443,traffic_signals,4,767.0,,POINT (-46.6447443 -23.5454935)
60685808,-23.5454704,-46.64557,traffic_signals,4,767.0,,POINT (-46.64557 -23.5454704)
60685809,-23.5454408,-46.6466293,traffic_signals,4,764.0,,POINT (-46.6466293 -23.5454408)
60685811,-23.5447322,-46.6455486,traffic_signals,4,768.0,,POINT (-46.6455486 -23.5447322)
60685812,-23.5447172,-46.646606,traffic_signals,4,766.0,,POINT (-46.646606 -23.5447172)
60685813,-23.544688,-46.6477135,traffic_signals,4,755.0,,POINT (-46.6477135 -23.544688)
60685814,-23.5460667,-46.6456025,,3,780.0,,POINT (-46.6456025 -23.5460667)
60685815,-23.5459956,-46.6459808,,3,778.0,,POINT (-46.6459808 -23.5459956)
60685816,-23.5458711,-46.6466427,,3,763.0,,POINT (-46.6466427 -23.5458711)
60685818,-23.5449097,-46.6428082,,3,775.0,,POINT (-46.6428082 -23.5449097)
60685820,-23.5459434,-46.642455,turning_circle,1,785.0,,POINT (-46.642455 -23.5459434)
60685821,-23.5477427,-46.6414316,traffic_signals,3,769.0,,POINT (-46.6414316 -23.5477427)
60685827,-23.5410393,-46.6354996,,3,735.0,,POINT (-46.6354996 -23.5410393)
60685853,-23.5402487,-46.6353429,,3,743.0,,POINT (-46.6353429 -23.5402487)
60685856,-23.5391957,-46.6349941,traffic_signals,4,756.0,,POINT (-46.6349941 -23.5391957)
60685857,-23.5390727,-46.6349547,traffic_signals,4,756.0,,POINT (-46.6349547 -23.5390727)
60685859,-23.5378601,-46.6345887,traffic_signals,4,758.0,,POINT (-46.6345887 -23.5378601)
60685862,-23.5393642,-46.6342911,,3,744.0,,POINT (-46.6342911 -23.5393642)
60685870,-23.5388655,-46.635692,,3,755.0,,POINT (-46.635692 -23.5388655)
60685873,-23.539082,-46.6361063,traffic_signals,4,756.0,,POINT (-46.6361063 -23.539082)
60685894,-23.5396351,-46.6337347,,3,744.0,,POINT (-46.6337347 -23.5396351)
60685898,-23.5419955,-46.6344803,,3,741.0,,POINT (-46.6344803 -23.5419955)
60685903,-23.5393741,-46.6333347,,3,751.0,,POINT (-46.6333347 -23.5393741)
60685904,-23.540853,-46.6332553,,3,746.0,,POINT (-46.6332553 -23.540853)
60685908,-23.5432428,-46.6333572,,3,742.0,,POINT (-46.6333572 -23.5432428)
60685911,-23.5421948,-46.6349108,motorway_junction,3,732.0,,POINT (-46.6349108 -23.5421948)
60685912,-23.542609,-46.6353462,,3,733.0,,POINT (-46.6353462 -23.542609)
60685916,-23.5433618,-46.6358142,,3,733.0,,POINT (-46.6358142 -23.5433618)
60685971,-23.5462944,-46.6316718,traffic_signals,3,739.0,,POINT (-46.6316718 -23.5462944)
60685973,-23.5479521,-46.6308565,traffic_signals,3,739.0,,POINT (-46.6308565 -23.5479521)
60685975,-23.5476603,-46.6303368,traffic_signals,3,732.0,,POINT (-46.6303368 -23.5476603)
60685978,-23.5456441,-46.6312027,traffic_signals,3,727.0,,POINT (-46.6312027 -23.5456441)
60685979,-23.5451914,-46.6310288,,3,727.0,,POINT (-46.6310288 -23.5451914)
60685982,-23.5450011,-46.6310702,traffic_signals,5,730.0,,POINT (-46.6310702 -23.5450011)
60686002,-23.5496428,-46.6451005,,3,769.0,,POINT (-46.6451005 -23.5496428)
60686006,-23.5499711,-46.646167,traffic_signals,4,775.0,,POINT (-46.646167 -23.5499711)
60686009,-23.5486912,-46.6472672,,3,778.0,,POINT (-46.6472672 -23.5486912)
60686020,-23.5486181,-46.6427395,,3,769.0,,POINT (-46.6427395 -23.5486181)
60686029,-23.550554,-46.6421124,traffic_signals,4,766.0,,POINT (-46.6421124 -23.550554)
60686036,-23.5504978,-46.6419753,traffic_signals,4,766.0,,POINT (-46.6419753 -23.5504978)
60734129,-23.5350281,-46.6369291,traffic_signals,4,742.0,,POINT (-46.6369291 -23.5350281)
60734130,-23.5351496,-46.6370875,,3,743.0,,POINT (-46.6370875 -23.5351496)
60734132,-23.5351586,-46.6379045,traffic_signals,3,743.0,,POINT (-46.6379045 -23.5351586)
60734133,-23.5351281,-46.6384288,,3,751.0,,POINT (-46.6384288 -23.5351281)
60734199,-23.5324023,-46.6328498,,4,734.0,,POINT (-46.6328498 -23.5324023)
60734200,-23.5322632,-46.6328091,traffic_signals,4,736.0,,POINT (-46.6328091 -23.5322632)
60734201,-23.5322904,-46.6326718,traffic_signals,4,737.0,,POINT (-46.6326718 -23.5322904)
60734202,-23.5324366,-46.6327152,,4,734.0,,POINT (-46.6327152 -23.5324366)
60734203,-23.532315,-46.632535,,4,737.0,,POINT (-46.632535 -23.532315)
60734204,-23.5324707,-46.6325778,traffic_signals,4,735.0,,POINT (-46.6325778 -23.5324707)
60734205,-23.532344,-46.6323957,,4,738.0,,POINT (-46.6323957 -23.532344)
60734206,-23.5325041,-46.6324442,traffic_signals,4,737.0,,POINT (-46.6324442 -23.5325041)
60734215,-23.5314429,-46.6365362,traffic_signals,5,744.0,,POINT (-46.6365362 -23.5314429)
60734220,-23.5337797,-46.6373489,traffic_signals,3,753.0,,POINT (-46.6373489 -23.5337797)
60734229,-23.5348546,-46.6400479,,4,754.0,,POINT (-46.6400479 -23.5348546)
60734245,-23.5327861,-46.6313039,,3,740.0,,POINT (-46.6313039 -23.5327861)
60734246,-23.5329959,-46.6304588,,3,737.0,,POINT (-46.6304588 -23.5329959)
60734247,-23.5331382,-46.6298767,,3,738.0,,POINT (-46.6298767 -23.5331382)
60734249,-23.5334391,-46.6286499,,3,736.0,,POINT (-46.6286499 -23.5334391)
60734250,-23.5336726,-46.6277013,,4,735.0,,POINT (-46.6277013 -23.5336726)
60734257,-23.5337755,-46.6266926,traffic_signals,4,725.0,,POINT (-46.6266926 -23.5337755)
60734266,-23.5344638,-46.6245727,,3,721.0,,POINT (-46.6245727 -23.5344638)
60734267,-23.5284782,-46.6256445,,3,728.0,,POINT (-46.6256445 -23.5284782)
64075354,-23.5388586,-46.6405847,traffic_signals,4,743.0,,POINT (-46.6405847 -23.5388586)
64075357,-23.5381939,-46.6410856,traffic_signals,4,745.0,,POINT (-46.6410856 -23.5381939)
64075364,-23.5364787,-46.6423288,traffic_signals,4,754.0,,POINT (-46.6423288 -23.5364787)
64075366,-23.5363817,-46.6423975,traffic_signals,4,752.0,,POINT (-46.6423975 -23.5363817)
64075373,-23.5335858,-46.6444345,traffic_signals,4,756.0,,POINT (-46.6444345 -23.5335858)
64075381,-23.5321382,-46.6454893,traffic_signals,4,746.0,,POINT (-46.6454893 -23.5321382)
64075382,-23.5307094,-46.6465504,traffic_signals,4,753.0,,POINT (-46.6465504 -23.5307094)
64075414,-23.524088,-46.6498779,,3,726.0,,POINT (-46.6498779 -23.524088)
64075418,-23.5231004,-46.6504672,traffic_signals,4,730.0,,POINT (-46.6504672 -23.5231004)
64075421,-23.5229645,-46.6505455,traffic_signals,4,735.0,,POINT (-46.6505455 -23.5229645)
64075426,-23.5206031,-46.6518981,,3,736.0,,POINT (-46.6518981 -23.5206031)
64094955,-23.519307,-46.6526729,traffic_signals,3,730.0,,POINT (-46.6526729 -23.519307)
64094959,-23.5188521,-46.6529408,,3,726.0,,POINT (-46.6529408 -23.5188521)
64095053,-23.5307937,-46.6466852,traffic_signals,4,754.0,,POINT (-46.6466852 -23.5307937)
64095057,-23.5322206,-46.6456191,traffic_signals,4,745.0,,POINT (-46.6456191 -23.5322206)
64095064,-23.5336778,-46.6445782,traffic_signals,4,757.0,,POINT (-46.6445782 -23.5336778)
64095067,-23.5347334,-46.6438245,traffic_signals,4,746.0,,POINT (-46.6438245 -23.5347334)
64095069,-23.5364993,-46.6425632,traffic_signals,4,751.0,,POINT (-46.6425632 -23.5364993)
64095074,-23.5365922,-46.6424936,traffic_signals,4,753.0,,POINT (-46.6424936 -23.5365922)
64095075,-23.5375865,-46.6417441,traffic_signals,4,754.0,,POINT (-46.6417441 -23.5375865)
64095077,-23.5382832,-46.6412219,traffic_signals,4,747.0,,POINT (-46.6412219 -23.5382832)
64095080,-23.5389437,-46.6407262,traffic_signals,4,747.0,,POINT (-46.6407262 -23.5389437)
64095088,-23.5357991,-46.6415781,traffic_signals,4,752.0,,POINT (-46.6415781 -23.5357991)
64095092,-23.5370162,-46.6432917,,3,753.0,,POINT (-46.6432917 -23.5370162)
64095095,-23.5375664,-46.6440776,traffic_signals,4,751.0,,POINT (-46.6440776 -23.5375664)
64095097,-23.5380337,-46.6447443,traffic_signals,4,751.0,,POINT (-46.6447443 -23.5380337)
64095102,-23.5385847,-46.6455205,traffic_signals,4,751.0,,POINT (-46.6455205 -23.5385847)
64095117,-23.5371085,-46.6432273,,3,753.0,,POINT (-46.6432273 -23.5371085)
64095122,-23.5376579,-46.644009,traffic_signals,4,752.0,,POINT (-46.644009 -23.5376579)
64095126,-23.5381228,-46.6446712,traffic_signals,4,752.0,,POINT (-46.6446712 -23.5381228)
81354742,-23.5478586,-46.649053,traffic_signals,5,779.0,,POINT (-46.649053 -23.5478586)
81358923,-23.5534666,-46.6583334,,4,814.0,,POINT (-46.6583334 -23.5534666)
85723130,-23.5676384,-46.6380827,traffic_signals,4,797.0,,POINT (-46.6380827 -23.5676384)
85723131,-23.5691071,-46.6365197,traffic_signals,4,801.0,,POINT (-46.6365197 -23.5691071)
85728632,-23.5713113,-46.6397311,,4,813.0,,POINT (-46.6397311 -23.5713113)
85730457,-23.5739968,-46.6404406,,3,813.0,,POINT (-46.6404406 -23.5739968)
130009684,-23.5513035,-46.6086694,motorway_junction,3,737.0,,POINT (-46.6086694 -23.5513035)
130009702,-23.5541793,-46.6269934,,3,727.0,,POINT (-46.6269934 -23.5541793)
130009851,-23.5563391,-46.6359441,,3,767.0,,POINT (-46.6359441 -23.5563391)
130009861,-23.553715,-46.6452189,,3,781.0,,POINT (-46.6452189 -23.553715)
130010313,-23.5517292,-46.6234529,,4,732.0,,POINT (-46.6234529 -23.5517292)
130010321,-23.5492475,-46.6255832,motorway_junction,3,733.0,,POINT (-46.6255832 -23.5492475)
130010434,-23.5509451,-46.6252792,traffic_signals,3,729.0,,POINT (-46.6252792 -23.5509451)
130010440,-23.5501329,-46.6252561,,3,727.0,,POINT (-46.6252561 -23.5501329)
132331977,-23.5494167,-46.6467012,,3,772.0,,POINT (-46.6467012 -23.5494167)
132347421,-23.5554358,-46.6422548,,3,770.0,,POINT (-46.6422548 -23.5554358)
132347429,-23.5566543,-46.6345389,,3,762.0,,POINT (-46.6345389 -23.5566543)
132347430,-23.5566259,-46.6332619,,3,750.0,,POINT (-46.6332619 -23.5566259)
132347450,-23.5526091,-46.6186269,,3,729.0,,POINT (-46.6186269 -23.5526091)
133480430,-23.5484684,-46.6091702,mini_roundabout,4,743.0,,POINT (-46.6091702 -23.5484684)
133480431,-23.5498357,-46.6115842,,3,738.0,,POINT (-46.6115842 -23.5498357)
133480860,-23.551956,-46.610051,,3,737.0,,POINT (-46.610051 -23.551956)
133481174,-23.5491297,-46.6103379,,3,741.0,,POINT (-46.6103379 -23.5491297)
133481379,-23.5512276,-46.6087565,,3,738.0,,POINT (-46.6087565 -23.5512276)
133481860,-23.5502155,-46.6095098,mini_roundabout,4,737.0,,POINT (-46.6095098 -23.5502155)
133481944,-23.5484241,-46.6063836,traffic_signals,4,735.0,,POINT (-46.6063836 -23.5484241)
133482417,-23.5494811,-46.6054789,traffic_signals,4,736.0,,POINT (-46.6054789 -23.5494811)
133482772,-23.5473923,-46.6072578,traffic_signals,4,730.0,,POINT (-46.6072578 -23.5473923)
133484408,-23.5460347,-46.6263973,traffic_signals,4,730.0,,POINT (-46.6263973 -23.5460347)
133485698,-23.5455607,-46.6264443,,3,733.0,,POINT (-46.6264443 -23.5455607)
133485703,-23.5429252,-46.6270487,,3,731.0,,POINT (-46.6270487 -23.5429252)
133485708,-23.5404559,-46.6295059,traffic_signals,4,733.0,,POINT (-46.6295059 -23.5404559)
133485710,-23.5395859,-46.6320763,traffic_signals,4,738.0,,POINT (-46.6320763 -23.5395859)
133486387,-23.5400201,-46.6298289,,3,729.0,,POINT (-46.6298289 -23.5400201)
133491023,-23.556344,-46.629504,,3,727.0,,POINT (-46.629504 -23.556344)
133492789,-23.5535228,-46.6257238,,3,725.0,,POINT (-46.6257238 -23.5535228)
133492794,-23.552274,-46.6254124,,3,729.0,,POINT (-46.6254124 -23.552274)
133492798,-23.5519311,-46.6249613,,3,728.0,,POINT (-46.6249613 -23.5519311)
133492805,-23.5522839,-46.6213396,,3,727.0,,POINT (-46.6213396 -23.5522839)
140803082,-23.5517726,-46.6461042,,3,768.0,,POINT (-46.6461042 -23.5517726)
140804525,-23.5554279,-46.6457053,traffic_signals,4,780.0,,POINT (-46.6457053 -23.5554279)
140804527,-23.557732,-46.6454575,traffic_signals,4,785.0,,POINT (-46.6454575 -23.557732)
140806264,-23.5607756,-46.645788,,3,793.0,,POINT (-46.645788 -23.5607756)
140806268,-23.5577189,-46.6453116,traffic_signals,4,783.0,,POINT (-46.6453116 -23.5577189)
140806270,-23.5554162,-46.64556,traffic_signals,4,779.0,,POINT (-46.64556 -23.5554162)
140806271,-23.5540384,-46.6456994,,3,776.0,,POINT (-46.6456994 -23.5540384)
140806274,-23.5519341,-46.64549,traffic_signals,4,768.0,,POINT (-46.64549 -23.5519341)
140807081,-23.5546486,-46.6446703,,3,773.0,,POINT (-46.6446703 -23.5546486)
140829091,-23.5583089,-46.6534951,,3,789.0,,POINT (-46.6534951 -23.5583089)
140829103,-23.5521392,-46.647198,,3,747.0,,POINT (-46.647198 -23.5521392)
140838867,-23.5521335,-46.6473807,,3,746.0,,POINT (-46.6473807 -23.5521335)
140848383,-23.5562592,-46.6582468,traffic_signals,4,812.0,,POINT (-46.6582468 -23.5562592)
140848384,-23.5548625,-46.6567602,traffic_signals,3,807.0,,POINT (-46.6567602 -23.5548625)
140848388,-23.552054,-46.6525908,traffic_signals,4,785.0,,POINT (-46.6525908 -23.552054)
140848390,-23.5510705,-46.649574,traffic_signals,4,777.0,,POINT (-46.649574 -23.5510705)
140857600,-23.5453063,-46.652184,traffic_signals,5,778.0,,POINT (-46.652184 -23.5453063)
142775753,-23.5384587,-46.6746996,traffic_signals,4,751.0,,POINT (-46.6746996 -23.5384587)
142775763,-23.5419807,-46.6764039,traffic_signals,4,762.0,,POINT (-46.6764039 -23.5419807)
142783589,-23.552034,-46.6759516,traffic_signals,3,814.0,,POINT (-46.6759516 -23.552034)
142787018,-23.5567849,-46.6802557,traffic_signals,4,776.0,,POINT (-46.6802557 -23.5567849)
142787021,-23.5573569,-46.6812222,,4,779.0,,POINT (-46.6812222 -23.5573569)
142788284,-23.5590797,-46.6800332,traffic_signals,4,762.0,,POINT (-46.6800332 -23.5590797)
142788289,-23.5573363,-46.6771209,traffic_signals,4,793.0,,POINT (-46.6771209 -23.5573363)
142788294,-23.5560783,-46.6750251,traffic_signals,4,803.0,,POINT (-46.6750251 -23.5560783)
142788297,-23.5540864,-46.6716817,,3,825.0,,POINT (-46.6716817 -23.5540864)
142788951,-23.5539483,-46.6713294,traffic_signals,3,824.0,,POINT (-46.6713294 -23.5539483)
142789352,-23.5536292,-46.6717178,traffic_signals,3,826.0,,POINT (-46.6717178 -23.5536292)
142789517,-23.5504384,-46.6781961,,3,812.0,,POINT (-46.6781961 -23.5504384)
142789520,-23.5492843,-46.6803252,,3,821.0,,POINT (-46.6803252 -23.5492843)
142789521,-23.5482783,-46.6809492,,3,829.0,,POINT (-46.6809492 -23.5482783)
142790350,-23.5432488,-46.6813543,,3,821.0,,POINT (-46.6813543 -23.5432488)
142790353,-23.5430155,-46.6813176,,3,818.0,,POINT (-46.6813176 -23.5430155)
142793063,-23.5499659,-46.6797173,traffic_signals,3,823.0,,POINT (-46.6797173 -23.5499659)
142795186,-23.5496609,-46.6812081,,3,816.0,,POINT (-46.6812081 -23.5496609)
142796703,-23.5564794,-46.6641451,,3,821.0,,POINT (-46.6641451 -23.5564794)
142799348,-23.5646443,-46.6546855,,4,820.0,,POINT (-46.6546855 -23.5646443)
142799349,-23.5658775,-46.6532027,,4,829.0,,POINT (-46.6532027 -23.5658775)
142799353,-23.5686456,-46.6498851,traffic_signals,4,834.0,,POINT (-46.6498851 -23.5686456)
142799357,-23.5722166,-46.6454044,traffic_signals,4,824.0,,POINT (-46.6454044 -23.5722166)
142808164,-23.5737884,-46.6554544,traffic_signals,3,787.0,,POINT (-46.6554544 -23.5737884)
142808165,-23.573213,-46.6548268,traffic_signals,3,770.0,,POINT (-46.6548268 -23.573213)
142808168,-23.5698305,-46.6511336,traffic_signals,3,804.0,,POINT (-46.6511336 -23.5698305)
142808169,-23.566461,-46.6483078,traffic_signals,4,826.0,,POINT (-46.6483078 -23.566461)
142808171,-23.5635959,-46.6460486,,3,819.0,,POINT (-46.6460486 -23.5635959)
142808173,-23.5596444,-46.642687,traffic_signals,3,787.0,,POINT (-46.642687 -23.5596444)
142808175,-23.5582907,-46.6415273,traffic_signals,4,778.0,,POINT (-46.6415273 -23.5582907)
142808179,-23.5542615,-46.6387315,traffic_signals,3,768.0,,POINT (-46.6387315 -23.5542615)
142882025,-23.5304898,-46.6662422,traffic_signals,4,742.0,,POINT (-46.6662422 -23.5304898)
142882820,-23.5305139,-46.6664272,traffic_signals,4,742.0,,POINT (-46.6664272 -23.5305139)
142882821,-23.5311715,-46.6652918,,3,743.0,,POINT (-46.6652918 -23.5311715)
148492009,-23.5420476,-46.6424134,,4,763.0,,POINT (-46.6424134 -23.5420476)
148497417,-23.535967,-46.6514839,traffic_signals,4,752.0,,POINT (-46.6514839 -23.535967)
148497419,-23.5350504,-46.6531074,,3,761.0,,POINT (-46.6531074 -23.5350504)
148497420,-23.5338704,-46.6551838,traffic_signals,4,755.0,,POINT (-46.6551838 -23.5338704)
148497421,-23.5330528,-46.6566399,traffic_signals,4,756.0,,POINT (-46.6566399 -23.5330528)
148497422,-23.5319703,-46.6586425,traffic_signals,4,757.0,,POINT (-46.6586425 -23.5319703)
148523921,-23.5147011,-46.6304648,,3,727.0,,POINT (-46.6304648 -23.5147011)
148523925,-23.5153478,-46.6298311,,3,722.0,,POINT (-46.6298311 -23.5153478)
148559012,-23.5219724,-46.6644187,traffic_signals,4,727.0,,POINT (-46.6644187 -23.5219724)
148559014,-23.5221663,-46.6631288,,3,729.0,,POINT (-46.6631288 -23.5221663)
148564371,-23.5436712,-46.6532573,,4,775.0,,POINT (-46.6532573 -23.5436712)
148564382,-23.5437162,-46.6515987,traffic_signals,4,768.0,,POINT (-46.6515987 -23.5437162)
148564768,-23.5439859,-46.6534055,,3,772.0,,POINT (-46.6534055 -23.5439859)
148564774,-23.544656,-46.6489182,traffic_signals,4,755.0,,POINT (-46.6489182 -23.544656)
148564776,-23.5445682,-46.651888,,4,773.0,,POINT (-46.651888 -23.5445682)
148623754,-23.5518916,-46.649261,,3,768.0,,POINT (-46.649261 -23.5518916)
148632587,-23.5390114,-46.6484746,,3,745.0,,POINT (-46.6484746 -23.5390114)
151236859,-23.5487203,-46.6124112,,4,743.0,,POINT (-46.6124112 -23.5487203)
151237565,-23.5474167,-46.6100558,,3,738.0,,POINT (-46.6100558 -23.5474167)
151237634,-23.5495195,-46.6082953,traffic_signals,4,745.0,,POINT (-46.6082953 -23.5495195)
151237701,-23.5505419,-46.6074398,traffic_signals,4,741.0,,POINT (-46.6074398 -23.5505419)
151237877,-23.5476999,-46.6051591,mini_roundabout,4,738.0,,POINT (-46.6051591 -23.5476999)
151237878,-23.5487885,-46.6042393,,3,742.0,,POINT (-46.6042393 -23.5487885)
151239264,-23.5514866,-46.6255187,,3,727.0,,POINT (-46.6255187 -23.5514866)
151239889,-23.5511049,-46.6251486,traffic_signals,4,727.0,,POINT (-46.6251486 -23.5511049)
151241233,-23.5529605,-46.6270519,,3,729.0,,POINT (-46.6270519 -23.5529605)
151241987,-23.5523849,-46.6272139,,3,737.0,,POINT (-46.6272139 -23.5523849)
151243285,-23.5491642,-46.627637,,3,725.0,,POINT (-46.627637 -23.5491642)
151243812,-23.546317,-46.6265784,,3,730.0,,POINT (-46.6265784 -23.546317)
151268804,-23.5230969,-46.6554582,traffic_signals,5,730.0,,POINT (-46.6554582 -23.5230969)
151272834,-23.5661945,-46.6601068,,4,771.0,,POINT (-46.6601068 -23.5661945)
151272836,-23.567059,-46.659121,traffic_signals,4,776.0,,POINT (-46.659121 -23.567059)
151273009,-23.5654252,-46.6593341,,4,790.0,,POINT (-46.6593341 -23.5654252)
151273011,-23.5662723,-46.6583587,,3,782.0,,POINT (-46.6583587 -23.5662723)
151273480,-23.5646796,-46.6585703,,4,805.0,,POINT (-46.6585703 -23.5646796)
151273485,-23.5677751,-46.655056,,3,798.0,,POINT (-46.655056 -23.5677751)
151273843,-23.5685523,-46.655813,,3,803.0,,POINT (-46.655813 -23.5685523)
151275040,-23.563077,-46.6505033,,4,813.0,,POINT (-46.6505033 -23.563077)
151275041,-23.5639693,-46.6513341,traffic_signals,4,816.0,,POINT (-46.6513341 -23.5639693)
151275042,-23.5667655,-46.6540705,,4,811.0,,POINT (-46.6540705 -23.5667655)
151275578,-23.5614932,-46.6517818,,3,808.0,,POINT (-46.6517818 -23.5614932)
151275586,-23.5672866,-46.6572432,,4,788.0,,POINT (-46.6572432 -23.5672866)
151275587,-23.5680659,-46.6579927,traffic_signals,4,775.0,,POINT (-46.6579927 -23.5680659)
151277275,-23.5576798,-46.6563404,,3,821.0,,POINT (-46.6563404 -23.5576798)
157177049,-23.5273788,-46.6609235,,3,731.0,,POINT (-46.6609235 -23.5273788)
158834706,-23.5184311,-46.6671509,,3,728.0,,POINT (-46.6671509 -23.5184311)
158834786,-23.52157,-46.6660393,,3,729.0,,POINT (-46.6660393 -23.52157)
158834812,-23.5181305,-46.665549,,3,729.0,,POINT (-46.665549 -23.5181305)
158834930,-23.5223137,-46.6612569,traffic_signals,4,728.0,,POINT (-46.6612569 -23.5223137)
