id,length,dir,municipio,distrito,bairro,nomesigla,tipo,nometit,nomeprep,name,start_left,end_left,start_righ,end_right,parity,left_zip,right_zip,cep_e,cep_d,extensao_m,nome_caps,onibus_msp,dist_cen_m,dist_cen_d,cdlog_cem,flood,Node,ms,mean_comm,vuln,betw,all_degree,in_degree,out_degree,e_mean,vuln_efi
214768,49.12,0,SAO PAULO,SE,CENTRO,,R,,,CAVALHEIRO BASILIO JAFET,115,159,116,160,0,1022,1022,1022020.0,1022020.0,49,R CAVALHEIRO BASILIO JAFET,0,735.81,735.81,SEE00373,0,332,3.52,40.77653960020947,0.0045544951800399,721.0666666666667,5,2,3,0.0076477290586201,0.0035235653402467
214769,61.34,0,SAO PAULO,SE,CENTRO,,R,,,HERCULES FLORENCE,1,69,2,68,0,1015,1015,1015060.0,1015060.0,61,R HERCULES FLORENCE,1,414.45,414.45,SEE00157,0,333,0.5,2.0,0.000564587597414,21.0,5,4,1,0.0008250825082508,0.0004106534748921
214770,233.52,0,SAO PAULO,SE,Parque Dom Pedro II,,BT,,,PARQUE DOM PEDRO II,0,0,0,0,0,0,0,,,233,BT PARQUE DOM PEDRO II,1,515.24,515.24,SEE00227,0,334,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0
214771,231.76,0,SAO PAULO,SE,Parque Dom Pedro II,,BT,,,PARQUE DOM PEDRO II,0,0,0,0,0,0,0,,,231,BT PARQUE DOM PEDRO II,1,546.47,546.47,SEE00239,0,335,3.117647058823529,19.19167109146413,0.0006583005159283,0.0,2,0,2,0.0051980198019801,0.000608919457956
214772,239.42,0,SAO PAULO,SE,CENTRO,,PQ,DM,,PEDRO II,759,995,760,996,0,1022,1015,1022050.0,1015070.0,239,PQ DM PEDRO II,1,474.1,474.1,SEE00194,0,336,0.0,0.0,0.0,0.0,5,5,0,0.0,0.0
214773,46.89,0,SAO PAULO,SE,,,AC,,,TERMINAL PARQUE DOM PEDRO II,0,0,0,0,0,0,0,,,46,,1,592.3,592.3,SEE00275,0,337,2.4375,37.7992805860537,0.0018176619775626,14.0,4,1,3,0.006050605060506,0.0011244068297703
214774,227.05,0,SAO PAULO,SE,CENTRO,,AV,,DO,ESTADO,0,0,3528,3688,0,0,1025,,1025020.0,227,AV DO ESTADO,1,578.24,578.24,SEE00262,13,338,2.466666666666667,26.42906505944872,0.0020935433931752,176.5476190476191,5,2,3,0.0056380638063806,0.0020767503840897
214775,35.72,0,SAO PAULO,SE,,,AC,,,TERMINAL PARQUE DOM PEDRO II,0,0,0,0,0,0,0,,,35,,1,546.54,546.54,SEE00240,0,339,0.0,0.0,0.0,0.0,3,3,0,0.0,0.0
214776,113.42,0,SAO PAULO,SE,Mercado,,BT,,,MERCADO,0,0,0,0,0,0,0,,,113,BT MERCADO,1,599.75,599.75,SEE00280,0,340,0.5,2.0,0.0001767522228474,0.0,2,1,1,0.0008250825082508,9.6653882215236e-05
214777,42.3,0,SAO PAULO,SE,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,42,AC SEM NOME,1,675.17,675.17,SEE00336,0,341,2.2857142857142856,25.950763653971965,0.0030283050503895,485.2261904761905,4,2,2,0.0051567656765676,0.0070214298027558
214778,141.74,0,SAO PAULO,SE,CENTRO,,,,,SEM NOME,0,0,0,0,0,0,0,,,141,SEM NOME,1,613.83,613.83,SEE00288,0,342,2.076923076923077,25.47239855628258,0.0029349841558466,109.5,5,3,2,0.00508800880088,0.0013906580206447
214779,90.49,0,SAO PAULO,SE,CENTRO,,PQ,DM,,PEDRO II,1093,1181,1092,1180,0,1022,1015,1022050.0,1015070.0,90,PQ DM PEDRO II,1,660.88,660.88,SEE00324,0,343,4.16,22.305727519211707,0.0048103837664475,542.7071428571429,6,4,2,0.006508329404369,0.0045901582035256
214780,60.69,0,SAO PAULO,SE,CENTRO,,R,,,CAVALHEIRO BASILIO JAFET,161,223,162,222,0,1022,1022,1022020.0,1022020.0,60,R CAVALHEIRO BASILIO JAFET,1,747.8,747.8,SEE00378,0,344,3.5,32.07081216580487,0.0042640260575534,343.81587301587314,5,2,3,0.0074414584315574,0.0039579904238834
214781,122.48,0,SAO PAULO,SE,CENTRO,,PQ,DM,,PEDRO II,1183,1297,1182,1298,0,1022,1015,1022050.0,1015070.0,122,PQ DM PEDRO II,0,747.8,747.8,SEE00379,0,345,1.4,8.541666682809591,0.001688672685896,150.9412698412699,4,2,2,0.0023377337733773,0.0006507043720877
214782,364.6,0,SAO PAULO,SE,CENTRO,,AV,,DO,ESTADO,0,0,3164,3526,0,0,1025,,1025020.0,364,AV DO ESTADO,0,613.83,613.83,SEE00289,13,346,1.9166666666666667,21.16371529481148,0.0028310311836793,129.5,6,3,3,0.0052255225522552,0.001917877107434
214783,112.27,0,SAO PAULO,REPUBLICA,CENTRO,,R,MQ,DE,ITU,1,109,2,108,0,1223,1223,1223001.0,1223000.0,112,R MQ DE ITU,1,1298.18,265.58,REP00059,0,347,7.738317757009346,28.78020368530168,0.0027842983675499,535.1666666666667,5,2,3,0.0163940638569351,0.0056814965634533
214784,131.84,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,AURORA,925,1049,926,1050,0,1209,1209,1209001.0,1209000.0,131,R AURORA,0,1374.72,289.78,REP00066,0,348,6.594936708860759,63.57683380947173,0.0021807721848918,0.0,5,0,5,0.0156584202376281,0.0018342978916532
214883,408.58,0,SAO PAULO,SE,,,AC,,,TERMINAL MERCADO,0,0,0,0,0,0,0,,,408,,1,606.6,606.6,SEE00284,0,349,0.0,0.0,0.0,0.0,4,4,0,0.0,0.0
214884,351.66,0,SAO PAULO,SE,CENTRO,,VD,,,MERCURIO,0,0,0,0,0,0,0,,,351,VD MERCURIO,1,643.07,643.07,SEE00310,0,350,2.117647058823529,37.32105937435089,0.0059176313921328,456.92142857142886,7,4,3,0.0068756875687568,0.006018120073783
214885,860.93,0,SAO PAULO,SE,CENTRO,,AV,,DO,ESTADO,3091,3915,0,0,0,3007,0,3007010.0,,860,AV DO ESTADO,0,667.63,667.63,SEE00331,13,351,1.9090909090909087,18.99704862317776,0.0056410363656423,461.19761904761856,8,5,3,0.0048129812981298,0.0065079172964512
214886,591.26,0,SAO PAULO,SE,CENTRO,,VD,,,DIARIO POPULAR,1,681,2,682,0,1015,1015,1015090.0,1015090.0,591,VD DIARIO POPULAR,1,707.43,707.43,SEE00364,0,352,1.375,25.383531747051165,0.0061363588446838,722.7452380952382,7,4,3,0.0041254125412541,0.0085278412809092
214887,188.78,0,SAO PAULO,SE,CENTRO,,AV,,,MERCURIO,67,229,0,0,0,3007,0,3007000.0,,188,AV MERCURIO,1,965.13,965.13,SEE00448,9,353,1.4285714285714286,18.968055588309653,0.0026300927039883,148.66428571428577,5,3,2,0.0033003300330033,0.0017124791589603
214888,121.81,0,SAO PAULO,BRAS,,,R,,DA,FIGUEIRA,207,413,208,414,0,3003,3003,3003000.0,3003000.0,121,R DA FIGUEIRA,0,837.38,1129.9,BRS00432,0,354,2.583333333333333,16.292383483654945,0.0008842645589404,7.625,3,1,2,0.0041254125412541,0.0005154873718145
214889,55.67,0,SAO PAULO,BRAS,BRAS,,R,,DA,FIGUEIRA,207,275,206,274,0,3003,3003,3003000.0,3003000.0,55,R DA FIGUEIRA,1,832.94,1129.9,BRS00431,0,355,2.727272727272727,10.094620856901466,0.0008011080275465,7.125,3,2,1,0.0033003300330033,0.0004993783914453
214891,28.05,0,SAO PAULO,SE,BRAS,,R,,DA,FIGUEIRA,169,205,170,206,0,3003,3003,3003000.0,3003000.0,28,R DA FIGUEIRA,1,859.76,859.76,SEE00420,0,356,2.0,18.94724703046268,0.0015912877106811,29.25,4,2,2,0.0039878987898789,0.0012242825080597
214892,83.97,0,SAO PAULO,SE,CENTRO,,VD,,,MERCURIO,0,0,0,0,0,0,0,,,83,VD MERCURIO,1,869.23,869.23,SEE00423,0,357,1.9090909090909087,32.34365087427432,0.0026917565702706,128.74999999999997,4,1,3,0.0048129812981298,0.0016142265824812
214893,68.11,0,SAO PAULO,SE,BRAS,,R,,DA,FIGUEIRA,115,167,116,168,0,3003,3003,3003000.0,3003000.0,68,R DA FIGUEIRA,1,874.27,874.27,SEE00425,0,358,1.3333333333333333,33.476587245371775,0.0021953320229276,26.25,5,1,4,0.0049504950495049,0.0012403914884286
214894,47.35,0,SAO PAULO,SE,,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,47,R SEM NOME,1,869.23,869.23,SEE00424,0,359,1.4285714285714286,20.509722185437568,0.0028727148495568,189.33809523809515,5,3,2,0.0033003300330033,0.0006613950113491
214895,74.35,0,SAO PAULO,BRAS,BRAS,,R,,,MARIA DOMITILA,1,51,2,50,0,3003,3003,3003010.0,3003010.0,74,R MARIA DOMITILA,0,874.27,1042.82,BRS00391,0,360,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0
214900,28.9,0,SAO PAULO,SE,CENTRO,,VD,,,MERCURIO,0,0,0,0,0,0,0,,,28,VD MERCURIO,1,922.93,922.93,SEE00440,0,361,1.6666666666666667,27.102777684340253,0.0017110919804448,40.58333333333333,4,1,3,0.0042629262926292,0.0006358828227169
214901,47.73,0,SAO PAULO,SE,,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,47,R SEM NOME,1,912.6,912.6,SEE00435,0,362,1.5,12.88333334494382,0.0019551473954225,3.583333333333333,5,4,1,0.0024752475247524,0.0003382885877531
214902,118.18,0,SAO PAULO,SE,BRAS,,R,,DA,FIGUEIRA,1,113,2,114,0,3003,3003,3003000.0,3003000.0,118,R DA FIGUEIRA,1,912.6,912.6,SEE00436,0,363,0.8,19.875000026077032,0.0039237823960265,128.17142857142846,7,3,4,0.0033003300330033,0.0014243790570744
214903,64.85,0,SAO PAULO,SE,CENTRO,,AV,,,MERCURIO,1,65,0,0,0,3007,0,3007000.0,,64,AV MERCURIO,1,940.4,940.4,SEE00443,9,364,1.3333333333333333,17.925000061281025,0.0018771461044918,4.25,4,2,2,0.0028877887788778,0.0004510514503375
214904,75.17,0,SAO PAULO,SE,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,75,AC SEM NOME,1,940.4,940.4,SEE00444,0,365,1.2,14.375000026077032,0.0026440820170175,51.66428571428572,5,3,2,0.0024752475247524,0.0003060706270147
214905,46.96,0,SAO PAULO,SE,,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,46,AC SEM NOME,1,965.13,965.13,SEE00449,0,366,0.75,11.16666667163372,0.0034842599673629,12.0,7,4,3,0.0024752475247524,0.0004284988778207
214906,40.68,0,SAO PAULO,SE,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,40,AC SEM NOME,1,981.48,981.48,SEE00453,0,367,0.6666666666666666,5.5,0.0025894104032249,180.66666666666669,6,4,2,0.0016501650165016,0.000498684014905
214907,123.84,0,SAO PAULO,SE,CENTRO,,AV,,,MERCURIO,0,0,2,122,0,0,3007,,3007000.0,123,AV MERCURIO,1,985.93,985.93,SEE00455,9,368,0.5,2.0,0.0010830859713119,2.5,6,5,1,0.0008250825082508,0.0001933077644303
214908,138.53,0,SAO PAULO,BRAS,BRAS,,R,,DO,GASOMETRO,1,137,2,138,0,3004,3004,3004001.0,3004000.0,138,R DO GASOMETRO,1,985.93,909.39,BRS00353,0,369,0.0,0.0,0.0,0.0,4,4,0,0.0,0.0
214912,160.51,0,SAO PAULO,BRAS,BRAS,,R,VIS,DE,PARNAIBA,1,161,2,162,0,3045,3044,3045000.0,3044000.0,160,R VIS DE PARNAIBA,0,925.87,1216.7,BRS00496,0,370,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0
215164,57.85,0,SAO PAULO,SE,CENTRO,,R,,,SAO VITO,241,291,240,290,0,3007,3007,3007030.0,3007030.0,57,R SAO VITO,0,1027.14,1027.14,SEE00462,0,371,1.0,5.5,0.0001886575077464,0.0,2,0,2,0.002062706270627,0.000241634705538
215165,47.96,0,SAO PAULO,SE,CENTRO,,R,,,SAO VITO,185,239,186,238,0,3007,3007,3007030.0,3007030.0,47,R SAO VITO,0,1003.05,1003.05,SEE00458,0,372,0.5,2.0,0.0004837756056236,1.0,3,2,1,0.0008250825082508,0.0001449808233227
215166,168.3,0,SAO PAULO,SE,CENTRO,,AV,,DO,ESTADO,0,0,2950,3120,0,0,1025,,1025020.0,168,AV DO ESTADO,0,983.22,983.22,SEE00454,13,373,2.888888888888889,20.851507744250718,0.0014913924590542,4.0,5,2,3,0.0061743674367436,0.0009166009830076
215167,137.74,0,SAO PAULO,SE,CENTRO,,AV,,DO,ESTADO,2935,3089,0,0,0,3007,0,3007010.0,,137,AV DO ESTADO,0,1003.05,1003.05,SEE00459,13,374,0.0,0.0,0.0,0.0,5,5,0,0.0,0.0
215168,55.6,0,SAO PAULO,SE,CENTRO,,R,,,SAO VITO,293,351,292,352,0,3007,3007,3007030.0,3007030.0,55,R SAO VITO,0,1056.4,1056.4,SEE00467,0,375,0.0,0.0,0.0,0.0,3,3,0,0.0,0.0
215169,143.84,0,SAO PAULO,SE,CENTRO,,AV,,,MERCURIO,475,629,0,0,0,1026,0,1026010.0,,143,AV MERCURIO,1,1150.79,1150.79,SEE00486,9,376,2.333333333333333,30.491644654053097,0.0029186729359443,40.0,6,3,3,0.0059405940594059,0.0019314667462678
215170,45.19,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,1,27,0,0,0,1026,1026,1026001.0,1026001.0,45,AV SEN QUEIROS,1,1195.16,1195.16,SEE00493,2,377,2.2857142857142856,22.637326440091783,0.0017236353293746,8.0,5,1,4,0.0059405940594059,0.0009858695985954
215171,21.49,0,SAO PAULO,SE,CENTRO,,R,,DA,CANTAREIRA,463,483,462,482,0,1024,1024,1024100.0,1024000.0,21,R DA CANTAREIRA,1,1195.16,1195.16,SEE00494,2,378,1.818181818181818,27.08353179846017,0.0027795626957675,43.0,6,2,4,0.0052942794279427,0.0018460891503107
215172,27.56,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,0,0,2,28,0,1026,1026,1026001.0,1026000.0,27,AV SEN QUEIROS,1,1216.68,1216.68,SEE00498,2,379,1.7777777777777777,20.959722225670703,0.0015914803679319,9.0,5,1,4,0.0044691969196919,0.00057025790507
215173,23.76,0,SAO PAULO,SE,CENTRO,,R,,DA,CANTAREIRA,485,503,484,504,0,1024,1024,1024100.0,1024000.0,23,R DA CANTAREIRA,1,1216.68,1216.68,SEE00499,2,380,1.5,15.3416666733101,0.0020756875171533,29.5,6,3,3,0.0039878987898789,0.0005868271420208
215174,29.75,0,SAO PAULO,SE,CENTRO,,R,,,CARLOS DE SOUSA NAZARE,497,525,498,524,0,1025,1025,1025001.0,1025000.0,29,R CARLOS DE SOUSA NAZARE,0,1226.18,1226.18,SEE00506,0,381,1.5,8.541666682809591,0.0012958897196261,6.0,5,3,2,0.0027502750275027,0.0004752149208912
215175,142.46,0,SAO PAULO,SE,CENTRO,,AV,,,MERCURIO,0,0,470,630,0,0,1026,,1026010.0,142,AV MERCURIO,1,1170.5,1170.5,SEE00490,9,382,0.0,0.0,0.0,0.0,6,6,0,0.0,0.0
215176,67.81,0,SAO PAULO,SE,CENTRO,,R,,DA,CANTAREIRA,505,559,506,560,0,1024,1024,1024100.0,1024000.0,67,R DA CANTAREIRA,1,1240.51,1240.51,SEE00517,2,383,1.0,7.66666667163372,0.0014212624805199,34.0,5,3,2,0.002062706270627,0.0012178389159114
215177,13.99,0,SAO PAULO,SE,CENTRO,,R,,,FLORENCIO DE ABREU,519,531,520,530,0,1029,1030,1029001.0,1030001.0,13,R FLORENCIO DE ABREU,0,1230.81,1230.81,SEE00509,0,384,3.3777777777777778,67.57462609889282,0.0023179019175846,0.0,6,0,6,0.0142483891246267,0.0016691204945402
215178,82.73,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,283,365,0,0,0,1026,1026,1026001.0,1026001.0,82,AV SEN QUEIROS,1,1220.85,1220.85,SEE00502,2,385,3.45,53.12655431445899,0.0025653895516258,11.0,6,1,5,0.0123231966053748,0.0015225287731804
215179,84.59,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,0,0,288,372,0,1026,1026,1026001.0,1026000.0,84,AV SEN QUEIROS,1,1236.53,1236.53,SEE00512,2,386,3.024390243902439,66.36231172701946,0.0031719765449897,23.0,6,1,5,0.0136276127612761,0.0017172173073568
215180,85.33,0,SAO PAULO,SE,CENTRO,,R,,,FLORENCIO DE ABREU,533,621,532,622,0,1029,1030,1029001.0,1030001.0,85,R FLORENCIO DE ABREU,1,1244.68,1244.68,SEE00518,0,387,1.3333333333333333,10.541666682809591,0.0008804493456857,7.0,5,2,3,0.0031628162816281,0.0005203200659252
215181,15.66,0,SAO PAULO,SE,CENTRO,,R,,,VINTE E CINCO DE MARCO,1161,1173,1160,1172,0,1021,1021,1021200.0,1021100.0,15,R VINTE E CINCO DE MARCO,0,1220.85,1220.85,SEE00503,1,388,2.972972972972973,55.8931741658422,0.0038888346097053,32.666666666666664,6,2,4,0.0121562156215621,0.0022152149290564
215182,152.96,0,SAO PAULO,SE,CENTRO,,R,,,VINTE E CINCO DE MARCO,1175,1327,1174,1328,0,1021,1021,1021200.0,1021100.0,152,R VINTE E CINCO DE MARCO,0,1236.53,1236.53,SEE00513,1,389,2.833333333333333,41.31173953122368,0.0032260957875976,59.0,5,2,3,0.0100797579757975,0.0022405290410648
215183,63.93,0,SAO PAULO,SE,CENTRO,,BC,,DA,FABRICA,1,59,2,60,0,1030,1030,1030020.0,1030020.0,63,BC DA FABRICA,0,1329.47,1329.47,SEE00527,0,390,1.5,4.16666667163372,0.0002970402961268,0.0,2,1,1,0.0015126512651265,0.000177198784061
215184,106.78,0,SAO PAULO,SE,CENTRO,,R,,,PAULA SOUSA,479,579,478,580,0,1027,1027,1027001.0,1027000.0,106,R PAULA SOUSA,1,1389.58,1389.58,SEE00536,1,391,2.125,29.00972228322644,0.0019719437030235,35.0,5,1,4,0.0068756875687568,0.0016242454777976
215185,142.59,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,147,281,0,0,0,1026,1026,1026001.0,1026001.0,142,AV SEN QUEIROS,1,1217.08,1217.08,SEE00500,2,392,1.75,29.86271526636272,0.0025645369021759,18.83333333333333,6,2,4,0.0057755775577557,0.0008360560811616
215186,141.84,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,0,0,152,286,0,1026,1026,1026001.0,1026000.0,141,AV SEN QUEIROS,1,1232.96,1232.96,SEE00510,2,393,2.8947368421052637,24.835391963983056,0.0028636931022731,43.33333333333333,6,3,3,0.0064081408140814,0.0018235365777937
215187,137.09,0,SAO PAULO,SE,CENTRO,,R,,,PAULA SOUSA,337,477,338,476,0,1027,1027,1027001.0,1027000.0,137,R PAULA SOUSA,1,1382.16,1382.16,SEE00530,1,394,1.2857142857142858,20.29166666045785,0.0019745979543079,36.0,5,2,3,0.0037128712871287,0.0009980663980172
215188,120.12,0,SAO PAULO,SE,CENTRO,,R,,,MAUA,631,751,632,752,0,1028,1028,1028000.0,1028000.0,120,R MAUA,1,1586.88,1586.88,SEE00548,0,395,1.1428571428571428,16.20833333954215,0.0005559679586475,0.0,4,0,4,0.0041254125412541,0.0004832694110759
215189,96.82,0,SAO PAULO,SE,CENTRO,,VE,,DOS,INGLESES,1,107,2,108,0,1028,1028,1028010.0,1028010.0,96,VE DOS INGLESES,0,1526.93,1526.93,SEE00543,0,396,1.25,5.66666667163372,0.0002987077208115,0.0,2,1,1,0.0016501650165016,0.0001933077644303
215190,205.69,0,SAO PAULO,SE,CENTRO,,R,,,MAUA,753,957,754,958,0,1028,1028,1028000.0,1028000.0,205,R MAUA,1,1568.52,1568.52,SEE00544,0,397,0.6666666666666666,5.5,0.0004930821229025,4.0,4,2,2,0.0016501650165016,0.0003866155288608
215191,52.06,0,SAO PAULO,SE,CENTRO,,R,BR,DE,DUPRAT,501,549,500,550,0,1023,1023,1023001.0,1023000.0,52,R BR DE DUPRAT,0,1233.91,1233.91,SEE00511,0,398,2.388888888888889,30.5658731249132,0.002311880767348,36.0,5,1,4,0.0071507150715071,0.0017639333504276
215192,13.3,0,SAO PAULO,SE,CENTRO,,R,BR,DE,DUPRAT,551,565,552,564,0,1023,1023,1023001.0,1023000.0,13,R BR DE DUPRAT,0,1284.5,1284.5,SEE00520,0,399,2.1818181818181817,21.91250002977904,0.0013687550556366,18.5,4,1,3,0.0045379537953795,0.0006038566355541
215193,180.57,0,SAO PAULO,SE,CENTRO,,R,,,ILHA DAS FLORES,1,187,2,188,0,1023,1023,1023020.0,1023020.0,180,R ILHA DAS FLORES,0,1284.5,1284.5,SEE00521,0,400,2.0,16.483333396725357,0.0014099371682721,17.0,4,2,2,0.0039878987898789,0.0005332072502205
215194,19.28,0,SAO PAULO,SE,CENTRO,,R,BR,DE,DUPRAT,567,579,566,580,0,1023,1023,1023001.0,1023000.0,19,R BR DE DUPRAT,0,1297.56,1297.56,SEE00522,0,401,1.8888888888888888,12.458333346992733,0.0011927910935929,4.5,4,2,2,0.0037128712871287,0.0005154873718144
215195,168.37,0,SAO PAULO,SE,CENTRO,,R,,,MIGUEL CARLOS,1,173,2,174,0,1023,1023,1023010.0,1023010.0,168,R MIGUEL CARLOS,0,1297.56,1297.56,SEE00523,0,402,1.0,3.5,0.0006662542792623,12.5,4,3,1,0.0012376237623762,0.0004284988778206
215196,66.76,0,SAO PAULO,SE,CENTRO,,R,BR,DE,DUPRAT,581,651,582,650,0,1023,1023,1023001.0,1023000.0,66,R BR DE DUPRAT,0,1316.41,1316.41,SEE00525,0,403,1.3333333333333333,12.00000001490116,0.0017943629320755,22.5,5,3,2,0.0028877887788778,0.0009810369044843
215197,100.72,0,SAO PAULO,SE,CENTRO,,R,,,PAULA SOUSA,239,335,238,336,0,1027,1027,1027001.0,1027000.0,100,R PAULA SOUSA,1,1381.37,1381.37,SEE00529,1,404,1.0,10.5,0.0016000346833787,23.5,5,2,3,0.0028877887788778,0.0008986509763104
215198,80.44,0,SAO PAULO,SE,CENTRO,,R,,DA,CANTAREIRA,561,639,562,638,0,1024,1024,1024100.0,1024000.0,80,R DA CANTAREIRA,1,1308.51,1308.51,SEE00524,2,405,0.5,2.0,0.0005765235054756,15.5,5,4,1,0.0008250825082508,0.0004574950424851
215199,188.66,0,SAO PAULO,SE,CENTRO,,R,,,PLINIO RAMOS,1,185,2,184,0,1027,1027,1027010.0,1027010.0,188,R PLINIO RAMOS,1,1382.33,1382.33,SEE00532,0,406,0.6666666666666666,4.0,0.0006077545167406,1.5,4,2,2,0.0016501650165016,0.000241634705538
215200,93.57,0,SAO PAULO,SE,CENTRO,,R,,,PAULA SOUSA,139,237,140,236,0,1027,1027,1027001.0,1027000.0,93,R PAULA SOUSA,1,1382.33,1382.33,SEE00533,1,407,0.0,0.0,0.0,0.0,5,5,0,0.0,0.0
215271,1925.92,0,SAO PAULO,CAMBUCI,,,EX,,,AVENIDA DO ESTADO,0,0,0,0,0,0,0,,,1925,EX AVENIDA DO ESTADO,0,902.68,756.54,CMB00215,0,408,0.0,0.0,0.0,0.0,4,4,0,0.0,0.0
215280,2441.46,0,SAO PAULO,CAMBUCI,,,EL,,,SEM NOME,0,0,0,0,0,0,0,,,2441,EL SEM NOME,1,858.76,764.38,CMB00217,0,409,0.0,0.0,0.0,0.0,3,3,0,0.0,0.0
216342,135.83,0,SAO PAULO,CONSOLACAO,CONSOLACAO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,135,AC SEM NOME,0,1351.35,656.17,CON00132,0,410,5.96045197740113,72.6514199503826,0.0024920428767423,0.0,4,0,4,0.0317061055922442,0.0037141960528448
216343,381.31,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,AVANHANDAVA,1,353,2,354,0,1306,1306,1306001.0,1306000.0,381,R AVANHANDAVA,0,1139.62,757.44,REP00402,0,411,4.713286713286713,143.28216589928758,0.0049147738769221,0.0,5,0,5,0.0321081810562008,0.003761296984141
216344,363.21,0,SAO PAULO,BELA VISTA,,,EX,,,LESTE OESTE,0,0,0,0,0,0,0,,,363,EX LESTE OESTE,1,1245.76,1006.74,BVI00380,0,412,5.357142857142857,93.82506366257584,0.005484713612914,145.88780663780665,6,2,4,0.0287322276183662,0.0058288494783919
216345,52.23,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,AUGUSTA,15,67,16,66,0,1305,1304,1305000.0,1304000.0,52,R AUGUSTA,1,1259.07,834.25,REP00458,0,413,5.133333333333334,68.16597161845368,0.0036801912807061,177.83333333333331,4,1,3,0.0272726379780835,0.0061133717290691
216346,464.15,0,SAO PAULO,REPUBLICA,CENTRO,,EX,,,LESTE OESTE,0,0,0,0,0,0,0,,,464,EX LESTE OESTE,0,1207.55,817.03,REP00452,0,414,4.383333333333334,113.4066999992972,0.0075541518733422,317.6544733044733,10,2,8,0.030586689621343,0.0085861734383807
216347,141.35,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARTINHO PRADO,1,105,2,104,0,1306,1306,1306040.0,1306040.0,141,R MARTINHO PRADO,1,1190.65,883.79,REP00481,0,415,4.3023255813953485,99.57140053092164,0.0046906700952939,42.25447330447331,7,1,6,0.0225231154067787,0.0027982798221994
216348,88.1,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARTINHO PRADO,37,119,36,120,0,1306,1306,1306040.0,1306040.0,88,R MARTINHO PRADO,1,1220.26,824.59,REP00453,0,416,4.975609756097561,26.94730687649639,0.0014577909901152,16.5,4,1,3,0.0091414200943903,0.0014655371532382
216350,170.82,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,170,AC SEM NOME,0,1259.07,748.65,REP00396,0,417,5.404255319148936,22.477567516701345,0.001380678288938,10.5,5,1,4,0.0104000280980478,0.0012730766793333
216351,115.27,0,SAO PAULO,REPUBLICA,CENTRO,,EX,,,LESTE OESTE,0,0,0,0,0,0,0,,,115,EX LESTE OESTE,0,1297.87,748.65,REP00397,0,418,1.6666666666666667,6.833333343267441,0.0007322933103471,7.0,4,2,2,0.0026127612761276,0.0004510514503373
216352,71.68,0,SAO PAULO,REPUBLICA,CENTRO,,,,,SEM NOME,0,0,0,0,0,0,0,,,71,SEM NOME,1,1351.35,736.06,REP00388,0,419,1.2,12.875000026077032,0.0010540047260669,9.833333333333332,4,2,2,0.0024752475247524,0.000525152760036
216386,20.12,0,SAO PAULO,CONSOLACAO,VILA BUARQUE,,R,MJ,,SERTORIO,375,399,376,398,0,1222,1222,1222001.0,1222000.0,20,R MJ SERTORIO,1,1512.64,763.53,CON00175,0,420,10.017543859649123,31.435522501977832,0.0010782813327148,0.0,3,0,3,0.0145252025025306,0.0017015476607403
216388,66.78,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,AMARAL GURGEL,549,625,550,626,0,1221,1221,1221001.0,1221000.0,66,R AMARAL GURGEL,1,1489.54,633.95,REP00331,0,421,10.070796460176991,24.522478615004296,0.0012497881579388,3.0,5,1,4,0.0146627162539057,0.0018465284840635
216389,79.53,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,AMARAL GURGEL,333,411,332,412,0,1221,1221,1221001.0,1221000.0,79,R AMARAL GURGEL,1,1512.64,612.65,REP00311,0,422,9.422018348623851,30.293711679069038,0.00254472344519,214.0,6,3,3,0.0143635133552139,0.0042319260274883
216390,18.6,0,SAO PAULO,CONSOLACAO,VILA BUARQUE,,R,GAL,,JARDIM,321,345,322,346,0,1223,1223,1223011.0,1223010.0,18,R GAL JARDIM,0,1542.31,818.67,CON00193,0,423,9.650943396226417,18.34281903936108,0.0013650981985304,0.0,3,2,1,0.0123008070845869,0.0014409719600358
